orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000632,0.415698585,1.007177838,0.412736033,0.679800022
Xanthomonas_OG0000633,-1.420143107,1.078974476,-1.316197128,0.188107887
Xanthomonas_OG0000634,0.635534498,0.649314657,0.97877738,0.327689989
Xanthomonas_OG0000635,0.055490145,2.260301446,0.024549887,0.980413992
Xanthomonas_OG0000636,0.055490145,2.260301446,0.024549887,0.980413992
Xanthomonas_OG0000637,0.50290582,0.565236927,0.889725699,0.373613191
Xanthomonas_OG0000638,-0.016775151,1.163080512,-0.014423035,0.988492482
Xanthomonas_OG0000639,0.53662954,0.524570892,1.022987642,0.306313689
Xanthomonas_OG0000640,0.379486768,0.353656497,1.073037739,0.283254184
Xanthomonas_OG0000641,1.206010342,1.420442781,0.849038313,0.395859974
Xanthomonas_OG0000642,0.057745757,2.324578771,0.024841385,0.980181481
Xanthomonas_OG0000643,NA,NA,NA,NA
Xanthomonas_OG0000644,2.323487694,2.327311297,0.998357073,0.318106242
Xanthomonas_OG0000645,NA,NA,NA,NA
Xanthomonas_OG0000646,NA,NA,NA,NA
Xanthomonas_OG0000647,NA,NA,NA,NA
Xanthomonas_OG0000648,-0.44126122,1.901340859,-0.232078965,0.816476682
Xanthomonas_OG0000649,NA,NA,NA,NA
Xanthomonas_OG0000650,NA,NA,NA,NA
Xanthomonas_OG0000651,-0.027913498,2.218610656,-0.012581521,0.989961663
Xanthomonas_OG0000652,-0.10663149,1.662699883,-0.064131532,0.948865495
Xanthomonas_OG0000653,-0.027913498,2.218610656,-0.012581521,0.989961663
Xanthomonas_OG0000654,-0.936226511,1.188644141,-0.787642389,0.430905913
Xanthomonas_OG0000655,NA,NA,NA,NA
Xanthomonas_OG0000656,0.466230007,1.256674078,0.371003123,0.710635206
Xanthomonas_OG0000657,-0.320003797,0.367409326,-0.87097353,0.383768606
Xanthomonas_OG0000658,1.083087196,1.418114558,0.763751553,0.445015313
Xanthomonas_OG0000659,1.083087196,1.418114558,0.763751553,0.445015313
Xanthomonas_OG0000660,0.06975501,1.608293814,0.043372056,0.965404952
Xanthomonas_OG0000661,0.037086347,2.196259254,0.016886142,0.986527448
Xanthomonas_OG0000662,0.037086347,2.196259254,0.016886142,0.986527448
Xanthomonas_OG0000663,0.037086347,2.196259254,0.016886142,0.986527448
Xanthomonas_OG0000664,0.037086347,2.196259254,0.016886142,0.986527448
