"genes","255615","255576","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"Xanthomonas_OG0010767","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.40625"
"Xanthomonas_OG0010913","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.3125"
"Xanthomonas_OG0011279","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.59375"
"Xanthomonas_OG0000436","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.75"
"Xanthomonas_OG0002348","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.53125"
"Xanthomonas_OG0005074","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.4375"
"Xanthomonas_OG0007096","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.5"
"Xanthomonas_OG0008076","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0008526","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.25"
"Xanthomonas_OG0009050","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.375"
"Xanthomonas_OG0009522","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.375"
"Xanthomonas_OG0009974","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.21052631578947367"
"Xanthomonas_OG0010310","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.5625"
"Xanthomonas_OG0010556","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010643","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.46875"
"Xanthomonas_OG0010772","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.4375"
"Xanthomonas_OG0010914","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.59375"
"Xanthomonas_OG0011280","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.46875"
"Xanthomonas_OG0000514","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.5625"
"Xanthomonas_OG0002354","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.75"
"Xanthomonas_OG0005105","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.65625"
"Xanthomonas_OG0007122","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.40625"
"Xanthomonas_OG0008086","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.46875"
"Xanthomonas_OG0008604","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.65625"
"Xanthomonas_OG0009052","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.28125"
"Xanthomonas_OG0009523","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.375"
"Xanthomonas_OG0009978","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.53125"
"Xanthomonas_OG0010311","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","4","0","4","0.125","0.125","0.40625"
"Xanthomonas_OG0010558","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010644","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.3125"
"Xanthomonas_OG0010776","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.3125"
"Xanthomonas_OG0010915","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.59375"
"Xanthomonas_OG0011281","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.5"
"Xanthomonas_OG0000801","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.65625"
"Xanthomonas_OG0002355","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.90625"
"Xanthomonas_OG0005106","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.46875"
"Xanthomonas_OG0007128","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.65625"
"Xanthomonas_OG0008109","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.53125"
"Xanthomonas_OG0008627","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.625"
"Xanthomonas_OG0009054","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.21875"
"Xanthomonas_OG0009524","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.34375"
"Xanthomonas_OG0009986","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.75"
"Xanthomonas_OG0010440","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.65625"
"Xanthomonas_OG0010559","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010649","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0010777","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.59375"
"Xanthomonas_OG0010921","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.65625"
"Xanthomonas_OG0011290","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.28125"
"Xanthomonas_OG0001103","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","1","1","0","1.0","1.0","0.53125"
"Xanthomonas_OG0002356","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.78125"
"Xanthomonas_OG0005140","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0007175","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.40625"
"Xanthomonas_OG0008127","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.6875"
"Xanthomonas_OG0008640","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","4","0","4","0.125","0.125","0.20588235294117646"
"Xanthomonas_OG0009055","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.34375"
"Xanthomonas_OG0009551","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","4","0","4","0.125","0.125","0.28125"
"Xanthomonas_OG0009987","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.59375"
"Xanthomonas_OG0010446","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.3125"
"Xanthomonas_OG0010560","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.96875"
"Xanthomonas_OG0010654","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.65625"
"Xanthomonas_OG0010780","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.375"
"Xanthomonas_OG0010929","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.53125"
"Xanthomonas_OG0011304","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.46875"
"Xanthomonas_OG0001403","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.6875"
"Xanthomonas_OG0002358","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.6875"
"Xanthomonas_OG0005141","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.65625"
"Xanthomonas_OG0007229","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.375"
"Xanthomonas_OG0008182","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.5625"
"Xanthomonas_OG0008662","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.375"
"Xanthomonas_OG0009058","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","4","0","4","0.125","0.125","0.34375"
"Xanthomonas_OG0009552","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.3125"
"Xanthomonas_OG0009996","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.4375"
"Xanthomonas_OG0010451","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.5"
"Xanthomonas_OG0010562","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010658","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.78125"
"Xanthomonas_OG0010781","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.375"
"Xanthomonas_OG0010931","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.5"
"Xanthomonas_OG0011305","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.375"
"Xanthomonas_OG0001602","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.78125"
"Xanthomonas_OG0002363","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.75"
"Xanthomonas_OG0005142","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.59375"
"Xanthomonas_OG0007237","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.6875"
"Xanthomonas_OG0008239","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.21875"
"Xanthomonas_OG0008663","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0009059","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.5"
"Xanthomonas_OG0009579","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","4","0","4","0.125","0.125","0.28125"
"Xanthomonas_OG0010009","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.5"
"Xanthomonas_OG0010452","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0010564","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.75"
"Xanthomonas_OG0010662","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.625"
"Xanthomonas_OG0010782","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.25"
"Xanthomonas_OG0010940","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.25"
"Xanthomonas_OG0011306","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.625"
"Xanthomonas_OG0001665","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.21875"
"Xanthomonas_OG0002370","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.75"
"Xanthomonas_OG0005143","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.5"
"Xanthomonas_OG0007241","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.8125"
"Xanthomonas_OG0008250","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.375"
"Xanthomonas_OG0008666","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0009108","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.4375"
"Xanthomonas_OG0009595","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.9375"
"Xanthomonas_OG0010012","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.3125"
"Xanthomonas_OG0010454","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.34375"
"Xanthomonas_OG0010565","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010664","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0010783","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.28125"
"Xanthomonas_OG0010943","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.40625"
"Xanthomonas_OG0001950","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","1","1","0","1.0","1.0","0.90625"
"Xanthomonas_OG0002385","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.8125"
"Xanthomonas_OG0005144","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.46875"
"Xanthomonas_OG0007252","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0008256","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.34375"
"Xanthomonas_OG0008673","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.71875"
"Xanthomonas_OG0009111","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.5"
"Xanthomonas_OG0009602","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.5"
"Xanthomonas_OG0010017","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0010483","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.21875"
"Xanthomonas_OG0010566","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010665","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.28125"
"Xanthomonas_OG0010821","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.3125"
"Xanthomonas_OG0010944","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.625"
"Xanthomonas_OG0001965","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.90625"
"Xanthomonas_OG0002386","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.6875"
"Xanthomonas_OG0005145","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.34375"
"Xanthomonas_OG0007271","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.2"
"Xanthomonas_OG0008257","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.46875"
"Xanthomonas_OG0008674","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.59375"
"Xanthomonas_OG0009119","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.4375"
"Xanthomonas_OG0009642","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.40625"
"Xanthomonas_OG0010019","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.21875"
"Xanthomonas_OG0010484","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.4375"
"Xanthomonas_OG0010569","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010668","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0010829","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.5"
"Xanthomonas_OG0010945","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.8125"
"Xanthomonas_OG0002024","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.71875"
"Xanthomonas_OG0002399","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.8125"
"Xanthomonas_OG0005204","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.5"
"Xanthomonas_OG0007282","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.375"
"Xanthomonas_OG0008259","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.25"
"Xanthomonas_OG0008743","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.3125"
"Xanthomonas_OG0009127","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.46875"
"Xanthomonas_OG0009704","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.25"
"Xanthomonas_OG0010020","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.25"
"Xanthomonas_OG0010486","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.46875"
"Xanthomonas_OG0010570","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.96875"
"Xanthomonas_OG0010669","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0010840","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.65625"
"Xanthomonas_OG0010998","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.59375"
"Xanthomonas_OG0002055","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.28125"
"Xanthomonas_OG0002408","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.625"
"Xanthomonas_OG0005228","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.875"
"Xanthomonas_OG0007298","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.625"
"Xanthomonas_OG0008261","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0008769","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.53125"
"Xanthomonas_OG0009140","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.375"
"Xanthomonas_OG0009728","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.375"
"Xanthomonas_OG0010022","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.53125"
"Xanthomonas_OG0010503","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.34375"
"Xanthomonas_OG0010571","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","1.0"
"Xanthomonas_OG0010670","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.21875"
"Xanthomonas_OG0010841","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.46875"
"Xanthomonas_OG0011000","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.40625"
"Xanthomonas_OG0002067","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","1","1","0","1.0","1.0","0.6875"
"Xanthomonas_OG0002426","1","1","46","135","0","4","100.0","2.877697841726619","inf","0.5734988095643834","1.0","1.0","2","2","0","0.5","0.5","0.90625"
"Xanthomonas_OG0005254","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.78125"
"Xanthomonas_OG0007312","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.5625"
"Xanthomonas_OG0008262","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.34375"
"Xanthomonas_OG0008833","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","2","0","2","0.5","0.5","0.53125"
"Xanthomonas_OG0009185","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.40625"
"Xanthomonas_OG0009729","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.34375"
"Xanthomonas_OG0010030","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","3","0","3","0.25","0.25","0.625"
"Xanthomonas_OG0010504","0","0","0","4","46","135","0.0","97.12230215827337","0.0","0.5734988095643834","1.0","1.0","1","0","1","1.0","1.0","0.71875"
