"genes","255531","255527","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"Xanthomonas_OG0004169","0","0","34","6","118","40","22.36842105263158","86.95652173913044","1.92090395480226","0.2105482468537192","1.0","0.893438542799727","7","3","5","0.453125","1.0","0.022977022977022976"
"Xanthomonas_OG0004198","0","0","34","6","118","40","22.36842105263158","86.95652173913044","1.92090395480226","0.2105482468537192","1.0","0.893438542799727","11","7","6","0.548828125","1.0","0.46875"
"Xanthomonas_OG0004234","0","0","34","6","118","40","22.36842105263158","86.95652173913044","1.92090395480226","0.2105482468537192","1.0","0.893438542799727","7","7","3","0.015625","1.0","0.002997002997002997"
"Xanthomonas_OG0004498","0","0","10","6","142","40","6.578947368421052","86.95652173913044","0.4694835680751174","0.21276905930204604","1.0","0.893438542799727","10","7","5","0.34375","1.0","0.8125"
"Xanthomonas_OG0004747","0","0","10","6","142","40","6.578947368421052","86.95652173913044","0.4694835680751174","0.21276905930204604","1.0","0.893438542799727","7","5","5","0.453125","0.453125","0.78125"
"Xanthomonas_OG0005303","0","0","10","6","142","40","6.578947368421052","86.95652173913044","0.4694835680751174","0.21276905930204604","1.0","0.893438542799727","4","3","3","0.625","0.625","0.21875"
"Xanthomonas_OG0005596","0","0","10","6","142","40","6.578947368421052","86.95652173913044","0.4694835680751174","0.21276905930204604","1.0","0.893438542799727","7","5","3","0.453125","1.0","0.78125"
"Xanthomonas_OG0006006","0","0","10","6","142","40","6.578947368421052","86.95652173913044","0.4694835680751174","0.21276905930204604","1.0","0.893438542799727","6","5","2","0.21875","0.6875","0.78125"
"Xanthomonas_OG0006371","0","0","10","6","142","40","6.578947368421052","86.95652173913044","0.4694835680751174","0.21276905930204604","1.0","0.893438542799727","6","5","2","0.21875","0.6875","0.6875"
"Xanthomonas_OG0006372","0","0","10","6","142","40","6.578947368421052","86.95652173913044","0.4694835680751174","0.21276905930204604","1.0","0.893438542799727","6","5","2","0.21875","0.6875","0.75"
"Xanthomonas_OG0008010","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","4","3","2","0.625","1.0","0.625"
"Xanthomonas_OG0004735","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","7","4","3","1.0","1.0","1.0"
"Xanthomonas_OG0005130","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","4","3","2","0.625","1.0","1.0"
"Xanthomonas_OG0005681","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","5","3","3","1.0","1.0","0.9375"
"Xanthomonas_OG0006256","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","5","4","2","0.375","1.0","0.46875"
"Xanthomonas_OG0006539","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","4","2","2","1.0","1.0","1.0"
"Xanthomonas_OG0006540","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0006705","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","4","3","2","0.625","1.0","0.59375"
"Xanthomonas_OG0006712","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","4","3","1","0.625","0.625","0.96875"
"Xanthomonas_OG0006869","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","3","2","2","1.0","1.0","0.6875"
"Xanthomonas_OG0007063","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","3","3","1","0.25","1.0","0.21875"
"Xanthomonas_OG0007483","0","0","5","4","147","42","3.289473684210526","91.30434782608695","0.35714285714285715","0.21676660793652786","1.0","0.893438542799727","7","5","2","0.453125","0.453125","0.53125"
"Xanthomonas_OG0003976","0","1","29","13","123","33","19.078947368421055","71.73913043478261","0.5984990619136961","0.2169050976692285","1.0","0.893438542799727","10","7","5","0.34375","1.0","0.4375"
"Xanthomonas_OG0004132","0","0","50","20","102","26","32.89473684210527","56.52173913043478","0.6372549019607843","0.2189406444400226","1.0","0.893438542799727","9","5","6","0.5078125","1.0","0.023976023976023976"
"Xanthomonas_OG0003531","0","1","97","34","55","12","63.81578947368421","26.08695652173913","0.6224598930481283","0.21932083763228455","1.0","0.893438542799727","10","7","5","0.34375","1.0","0.01998001998001998"
"Xanthomonas_OG0002902","1","1","134","37","18","9","88.1578947368421","19.565217391304348","1.8108108108108107","0.21943267571738562","1.0","0.893438542799727","10","4","8","0.109375","0.75390625","0.375"
"Xanthomonas_OG0005115","0","0","18","9","134","37","11.842105263157894","80.43478260869566","0.5522388059701493","0.21943267571738562","1.0","0.893438542799727","9","7","4","0.1796875","1.0","0.78125"
"Xanthomonas_OG0003398","1","1","96","24","56","22","63.1578947368421","47.82608695652174","1.5714285714285714","0.22798253343171282","1.0","0.893438542799727","9","7","5","0.1796875","1.0","0.005994005994005994"
"Xanthomonas_OG0003469","1","1","96","24","56","22","63.1578947368421","47.82608695652174","1.5714285714285714","0.22798253343171282","1.0","0.893438542799727","9","7","5","0.1796875","1.0","0.007992007992007992"
"Xanthomonas_OG0003866","0","0","37","7","115","39","24.342105263157894","84.78260869565217","1.7925465838509316","0.228390747990769","1.0","0.893438542799727","10","9","3","0.021484375","0.34375","0.026973026973026972"
"Xanthomonas_OG0004624","1","1","37","7","115","39","24.342105263157894","84.78260869565217","1.7925465838509316","0.228390747990769","1.0","0.893438542799727","6","5","3","0.21875","1.0","0.16455696202531644"
"Xanthomonas_OG0000112","1","0","98","25","54","21","64.47368421052632","45.65217391304348","1.5244444444444445","0.2285845557330898","1.0","0.893438542799727","10","5","6","0.75390625","1.0","0.59375"
"Xanthomonas_OG0007001","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.6875"
"Xanthomonas_OG0009075","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.90625"
"Xanthomonas_OG0010618","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","1.0"
"Xanthomonas_OG0007016","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0009158","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.75"
"Xanthomonas_OG0010619","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0007089","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.19444444444444445"
"Xanthomonas_OG0009167","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.875"
"Xanthomonas_OG0010635","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","1","1","1","1.0","1.0","0.375"
"Xanthomonas_OG0007091","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.28125"
"Xanthomonas_OG0009169","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","2","0.5","1.0","0.004995004995004995"
"Xanthomonas_OG0010672","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.8125"
"Xanthomonas_OG0007092","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.375"
"Xanthomonas_OG0009170","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.75"
"Xanthomonas_OG0010673","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.78125"
"Xanthomonas_OG0007152","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0009173","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","1.0"
"Xanthomonas_OG0010674","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.78125"
"Xanthomonas_OG0007211","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0009224","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.8125"
"Xanthomonas_OG0010794","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.13580246913580246"
"Xanthomonas_OG0007256","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.84375"
"Xanthomonas_OG0009264","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","0.90625"
"Xanthomonas_OG0010808","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.20588235294117646"
"Xanthomonas_OG0007262","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.6875"
"Xanthomonas_OG0009269","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.96875"
"Xanthomonas_OG0010816","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","2","0.5","1.0","0.12771739130434784"
"Xanthomonas_OG0007283","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.3125"
"Xanthomonas_OG0009489","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.625"
"Xanthomonas_OG0010955","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","2","0.5","1.0","0.004995004995004995"
"Xanthomonas_OG0007284","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.34375"
"Xanthomonas_OG0009505","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.75"
"Xanthomonas_OG0010956","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0003780","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.90625"
"Xanthomonas_OG0007341","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.20588235294117646"
"Xanthomonas_OG0009513","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.78125"
"Xanthomonas_OG0010961","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","2","0.5","1.0","0.2"
"Xanthomonas_OG0003881","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0007342","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.1487603305785124"
"Xanthomonas_OG0009535","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.84375"
"Xanthomonas_OG0010970","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","2","0.5","1.0","0.19444444444444445"
"Xanthomonas_OG0005368","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","1.0"
"Xanthomonas_OG0007347","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0009567","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.75"
"Xanthomonas_OG0010974","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0005597","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","1.0"
"Xanthomonas_OG0007726","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","2","1","0.5","1.0","0.75"
"Xanthomonas_OG0009581","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.71875"
"Xanthomonas_OG0010975","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","1.0"
"Xanthomonas_OG0006144","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0007753","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.875"
"Xanthomonas_OG0009623","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0010976","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.060939060939060936"
"Xanthomonas_OG0006309","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","0.84375"
"Xanthomonas_OG0007811","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.21875"
"Xanthomonas_OG0009736","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.8125"
"Xanthomonas_OG0006384","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0008014","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","2","1","0.5","1.0","0.34375"
"Xanthomonas_OG0009809","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.9375"
"Xanthomonas_OG0006446","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","2","1","0.5","1.0","0.34375"
"Xanthomonas_OG0008124","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.84375"
"Xanthomonas_OG0009810","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.96875"
"Xanthomonas_OG0006535","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0008175","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.84375"
"Xanthomonas_OG0009851","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","0.9375"
"Xanthomonas_OG0006590","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.28125"
"Xanthomonas_OG0008299","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.65625"
"Xanthomonas_OG0009958","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.96875"
"Xanthomonas_OG0006639","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.3125"
"Xanthomonas_OG0008354","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","0.9375"
"Xanthomonas_OG0009969","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0006640","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0008395","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0010274","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","1.0"
"Xanthomonas_OG0006674","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","1.0"
"Xanthomonas_OG0008514","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","2","1","0.5","1.0","0.3125"
"Xanthomonas_OG0010290","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.90625"
"Xanthomonas_OG0006682","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.90625"
"Xanthomonas_OG0008566","1","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","2","1","0.5","1.0","0.28125"
"Xanthomonas_OG0010322","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.8125"
"Xanthomonas_OG0006683","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","1.0"
"Xanthomonas_OG0008567","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.78125"
"Xanthomonas_OG0010344","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","1","1","1","1.0","1.0","0.34375"
"Xanthomonas_OG0006736","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.21875"
"Xanthomonas_OG0008703","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0010349","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.03996003996003996"
"Xanthomonas_OG0006737","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.28125"
"Xanthomonas_OG0008705","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.78125"
"Xanthomonas_OG0010368","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","1.0"
"Xanthomonas_OG0006738","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.21875"
"Xanthomonas_OG0008731","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","1.0"
"Xanthomonas_OG0010370","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","2","1.0","1.0","0.8125"
"Xanthomonas_OG0006739","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.21875"
"Xanthomonas_OG0008958","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0010373","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.75"
"Xanthomonas_OG0006884","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.28125"
"Xanthomonas_OG0008997","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.3125"
"Xanthomonas_OG0010386","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","2","1","1","1.0","1.0","0.90625"
"Xanthomonas_OG0006885","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","1","2","1.0","1.0","0.16923076923076924"
"Xanthomonas_OG0009026","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","3","2","1","1.0","1.0","0.78125"
"Xanthomonas_OG0010433","0","0","2","2","150","44","1.3157894736842104","95.65217391304348","0.29333333333333333","0.23098656238612728","1.0","0.893438542799727","4","2","2","1.0","1.0","0.96875"
"Xanthomonas_OG0003457","0","1","93","23","59","23","61.18421052631579","50.0","1.576271186440678","0.23156789029030767","1.0","0.893438542799727","9","3","7","0.1796875","0.5078125","0.01898101898101898"
"Xanthomonas_OG0003463","1","1","95","24","57","22","62.5","47.82608695652174","1.5277777777777777","0.23167950445793617","1.0","0.893438542799727","9","7","5","0.1796875","1.0","0.006993006993006993"
"Xanthomonas_OG0000608","1","1","152","45","0","1","100.0","2.1739130434782608","inf","0.2323232323232323","1.0","0.893438542799727","1","1","0","1.0","1.0","0.28125"
"Xanthomonas_OG0005297","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.4375"
"Xanthomonas_OG0007518","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.16455696202531644"
"Xanthomonas_OG0009230","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.21875"
"Xanthomonas_OG0010633","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.28125"
"Xanthomonas_OG0011709","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.375"
"Xanthomonas_OG0012249","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.25"
"Xanthomonas_OG0013461","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.20588235294117646"
"Xanthomonas_OG0013820","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.25"
"Xanthomonas_OG0013871","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.25"
"Xanthomonas_OG0015150","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.21875"
"Xanthomonas_OG0015999","0","0","0","1","152","45","0.0","97.82608695652173","0.0","0.2323232323232323","1.0","0.893438542799727","1","0","1","1.0","1.0","0.25"
