gene.id,score_enriched_binary,z.score_enriched_binary,p.value_enriched_binary,score_depletion_binary,z.score_depletion_binary,p.value_depletion_binary,score_enriched_rawcounts,z.score_enriched_rawcounts,p.value_enriched_rawcounts,score_depletion_rawcounts,z.score_depletion_rawcounts,p.value_depletion_rawcounts
Xanthomonas_OG0000096,0.527295405,0.026610074,0.29696454,0.032162186,-0.28815975,0.928619532,0.189110284,-0.159486149,0.646978303,0.388381845,-0.039565373,0.408900984
Xanthomonas_OG0000097,1.027057648,0.295723303,0.093959858,0.006729252,-0.306153357,0.984624751,1.018912104,0.486972557,0.095738782,0.033917435,-0.228638147,0.924873987
Xanthomonas_OG0000098,0.249095665,-0.123195621,0.563513514,0,-0.310914251,1,4.22E-05,-0.306779981,0.999902769,3.768569482,1.763440621,0.000170385
Xanthomonas_OG0000099,1.277989927,0.430845948,0.052724209,0,-0.310914251,1,1.601173829,0.940584675,0.025051064,0.007690065,-0.242627935,0.98244882
Xanthomonas_OG0000100,0.527295405,0.026610074,0.29696454,0.032162186,-0.28815975,0.928619532,2.574969057,1.699221723,0.002660915,0.000764854,-0.246321871,0.998240409
Xanthomonas_OG0000101,0.052154426,-0.229245034,0.886840613,0.618145546,0.12641901,0.240909793,7.30E-05,-0.306755981,0.999831844,3.533843377,1.638236751,0.000292521
Xanthomonas_OG0000102,1.015718641,0.289617446,0.096445365,0,-0.310914251,1,0.000172256,-0.306678683,0.999603443,3.185090392,1.452210474,0.000652995
Xanthomonas_OG0000103,0.08210338,-0.213118046,0.827745103,0.510534049,0.050284696,0.308649765,0.002347538,-0.304984026,0.994609177,2.115640947,0.881761739,0.007662298
Xanthomonas_OG0000104,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.001194422,-0.305882363,0.997253519,2.366340537,1.015485932,0.004301892
Xanthomonas_OG0000105,4.258859057,2.035991849,5.51E-05,1.28E-06,-0.310913349,0.999997063,3.763841297,2.625414931,0.00017225,4.43E-05,-0.246706207,0.999897958
Xanthomonas_OG0000106,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.249379081,-0.112533627,0.563145891,0.311592472,-0.08052514,0.487986186
Xanthomonas_OG0000107,0.271192122,-0.111297066,0.535559686,0.083565308,-0.251792433,0.82496342,2.478430643,1.624013286,0.003323299,0.000964795,-0.246215221,0.997780943
Xanthomonas_OG0000108,1.146420612,0.359998172,0.071380468,0,-0.310914251,1,0.482247567,0.068883016,0.329421873,0.14461533,-0.169591435,0.716778004
Xanthomonas_OG0000109,0.196744377,-0.151385874,0.635704993,0.116408832,-0.22855589,0.764876235,0.547571898,0.119774062,0.283418439,0.119421122,-0.183030129,0.759589369
Xanthomonas_OG0000110,1.277989927,0.430845948,0.052724209,0,-0.310914251,1,1.527140252,0.882908674,0.029707065,0.009569529,-0.241625421,0.978206334
Xanthomonas_OG0000111,1.471858432,0.535240747,0.033739727,0.001885839,-0.309580035,0.995667109,1.529319494,0.884606417,0.029558372,0.009593728,-0.241612513,0.978151831
Xanthomonas_OG0000112,6.35E-07,-0.257328939,0.999998538,5.048066205,3.260554105,8.95E-06,2.63E-09,-0.306812878,0.999999994,7.855093112,3.94320914,1.40E-08
Xanthomonas_OG0000113,0.271192122,-0.111297066,0.535559686,0.083565308,-0.251792433,0.82496342,0.922262381,0.411677405,0.119601773,0.043346677,-0.223608551,0.905009886
Xanthomonas_OG0000114,0.88587257,0.219697607,0.130055113,0,-0.310914251,1,3.018748333,2.044948822,0.000957749,0.00026432,-0.246588858,0.999391567
Xanthomonas_OG0000115,1.543777544,0.573967932,0.028590546,0,-0.310914251,1,0.974884942,0.452673111,0.105953439,0.036071078,-0.227489385,0.92029894
Xanthomonas_OG0000116,0,-0.257329281,1,0,-0.310914251,1,0.006501449,-0.301747913,0.985141355,1.673940954,0.646157146,0.021186492
Xanthomonas_OG0000117,0,-0.257329281,1,0,-0.310914251,1,2.050041135,1.290275614,0.008911665,0.002723624,-0.245277055,0.993748247
Xanthomonas_OG0000118,0.000662926,-0.256972307,0.99847472,2.220507615,1.260077959,0.006018557,0.652346548,0.201398955,0.222665766,0.091330384,-0.198013844,0.810344364
Xanthomonas_OG0000119,2.196135899,0.925251498,0.006365963,0.000262953,-0.310728214,0.999394712,6.519288641,4.772051491,3.02E-07,6.43E-08,-0.246729813,0.999999852
Xanthomonas_OG0000120,0.374826187,-0.055491933,0.421865308,0,-0.310914251,1,4.324194695,3.061959325,4.74E-05,1.18E-05,-0.246723575,0.999972926
Xanthomonas_OG0000121,1.53E-06,-0.257328459,0.999996485,4.746685767,3.047329743,1.79E-05,7.46E-09,-0.306812874,0.999999983,7.41173153,3.706718248,3.87E-08
Xanthomonas_OG0000122,1.588115597,0.597843197,0.02581573,0.001365569,-0.309948122,0.9968606,3.156063318,2.151924326,0.000698131,0.000189668,-0.246628677,0.999563368
Xanthomonas_OG0000123,0.374826187,-0.055491933,0.421865308,0,-0.310914251,1,0.819911153,0.331940483,0.151387092,0.056986238,-0.216333153,0.877028612
Xanthomonas_OG0000124,0.027246915,-0.242657294,0.939189189,0.360029197,-0.056196339,0.436486486,1.819300186,1.110516434,0.015160021,0.004725286,-0.24420936,0.989178605
Xanthomonas_OG0000125,0.621081268,0.077112121,0.239286795,0.023523562,-0.294271511,0.947275791,0.601527054,0.16180793,0.250306971,0.101383933,-0.19265124,0.791801038
Xanthomonas_OG0000126,0.249095665,-0.123195621,0.563513514,0,-0.310914251,1,0.000667223,-0.306293078,0.998464842,2.609032679,1.144938919,0.002460182
Xanthomonas_OG0000127,1.410438266,0.502167062,0.038865274,0,-0.310914251,1,4.483635362,3.186171884,3.28E-05,7.98E-06,-0.246725588,0.999981616
Xanthomonas_OG0000128,1.027057648,0.295723303,0.093959858,0.006729252,-0.306153357,0.984624751,3.478899362,2.403430368,0.000331971,8.84E-05,-0.2466827,0.999796499
Xanthomonas_OG0000129,1.678019927,0.646255107,0.020988436,0,-0.310914251,1,0.028733298,-0.284428149,0.935980288,1.071908011,0.325030296,0.084740689
Xanthomonas_OG0000130,0.374826187,-0.055491933,0.421865308,0,-0.310914251,1,3.245615377,2.22169003,0.000568047,0.000154405,-0.246647487,0.999644533
Xanthomonas_OG0000131,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.041624477,-0.274385251,0.908605838,0.919604364,0.243790904,0.120336018
Xanthomonas_OG0000132,0.129747597,-0.187462469,0.741741201,0.164461623,-0.194558907,0.68475999,0.29633511,-0.075952441,0.505434508,0.257538254,-0.109357882,0.552664725
Xanthomonas_OG0000133,0,-0.257329281,1,0,-0.310914251,1,0.438119792,0.034505188,0.36465335,0.165457026,-0.158474389,0.683192318
Xanthomonas_OG0000134,0.196744377,-0.151385874,0.635704993,0.116408832,-0.22855589,0.764876235,0.177368634,-0.168633504,0.664708704,0.412032492,-0.02695002,0.387228673
Xanthomonas_OG0000135,2.224272755,0.940402703,0.005966604,0,-0.310914251,1,3.953530764,2.773192875,0.000111293,2.84E-05,-0.246714718,0.999934692
Xanthomonas_OG0000136,0.725294872,0.133229325,0.188237059,0.025422555,-0.292927988,0.943142782,1.244555915,0.662760803,0.056943491,0.019002344,-0.236593919,0.957188906
Xanthomonas_OG0000137,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,1.205448384,0.632294005,0.06230912,0.020782946,-0.235644138,0.953272476
Xanthomonas_OG0000138,7.15E-09,-0.257329277,0.999999984,6.333641645,4.170088929,4.64E-07,8.68E-16,-0.30681288,1,14.21984563,7.338194321,6.03E-15
Xanthomonas_OG0000139,0.628703473,0.081216546,0.235123765,0,-0.310914251,1,0.002169053,-0.305123075,0.995018022,2.115079468,0.881462244,0.007672211
Xanthomonas_OG0000140,1.13501633,0.353857166,0.073279698,0.004908767,-0.307441336,0.988760783,0.000369103,-0.306525329,0.999150471,2.852496624,1.274803589,0.001404441
Xanthomonas_OG0000141,0.88587257,0.219697607,0.130055113,0,-0.310914251,1,0.001313275,-0.30578977,0.99698064,2.326874039,0.99443434,0.004711139
Xanthomonas_OG0000142,1.015718641,0.289617446,0.096445365,0,-0.310914251,1,0.026607818,-0.286084007,0.940572294,1.09553675,0.337633963,0.080253365
Xanthomonas_OG0000143,0.501358667,0.012643594,0.31524001,0,-0.310914251,1,1.263975947,0.677890016,0.054453281,0.01817553,-0.237034945,0.959012947
Xanthomonas_OG0000144,1.357529287,0.473676502,0.043900626,0.002599025,-0.309075461,0.994033396,2.440768674,1.594672656,0.00362436,0.000994091,-0.246199595,0.997713638
Xanthomonas_OG0000145,1.949263926,0.792315258,0.011239217,0,-0.310914251,1,0.001333881,-0.305773717,0.996933337,2.318634861,0.990039528,0.00480137
Xanthomonas_OG0000146,0.718254251,0.129438073,0.191313558,0.017215731,-0.298734253,0.961134726,4.02530168,2.829106146,9.43E-05,2.33E-05,-0.246717415,0.999946335
Xanthomonas_OG0000147,0.218546809,-0.139645646,0.604579185,0.15302277,-0.202651809,0.70303546,3.210484773,2.194321466,0.000615907,0.000163368,-0.246642706,0.999623902
Xanthomonas_OG0000148,0.141082992,-0.181358557,0.722631698,0.357933775,-0.057678835,0.438597574,0.013823749,-0.296043461,0.968670894,1.35296878,0.474949267,0.044364053
Xanthomonas_OG0000149,0,-0.257329281,1,0,-0.310914251,1,0.687108468,0.228480295,0.205537719,0.079221009,-0.204473035,0.833257039
Xanthomonas_OG0000150,0.001067035,-0.256754701,0.997546076,2.132019016,1.197472949,0.007378719,0.026865062,-0.285883602,0.940015334,1.106034197,0.343233345,0.078336796
Xanthomonas_OG0000151,0.628703473,0.081216546,0.235123765,0,-0.310914251,1,0.049701888,-0.268092528,0.891862927,0.857728754,0.2107862,0.138762222
Xanthomonas_OG0000152,4.11057938,1.956145836,7.75E-05,1.86E-06,-0.310912938,0.999995726,0.491070708,0.075756701,0.322796853,0.138535006,-0.172834705,0.726883807
Xanthomonas_OG0000153,1.146420612,0.359998172,0.071380468,0,-0.310914251,1,0.09289291,-0.234444479,0.807434106,0.6245695,0.086418094,0.237372553
Xanthomonas_OG0000154,1.357529287,0.473676502,0.043900626,0.002599025,-0.309075461,0.994033396,5.300402769,3.822476105,5.01E-06,1.13E-06,-0.246729243,0.999997392
Xanthomonas_OG0000155,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,5.727941855,4.155551253,1.87E-06,4.22E-07,-0.246729622,0.999999028
Xanthomonas_OG0000156,0.88587257,0.219697607,0.130055113,0,-0.310914251,1,2.583365145,1.705762711,0.002609966,0.000706426,-0.246353036,0.998374716
Xanthomonas_OG0000157,1.13501633,0.353857166,0.073279698,0.004908767,-0.307441336,0.988760783,0.001012804,-0.306023853,0.99767065,2.43135095,1.050162754,0.003703813
Xanthomonas_OG0000158,0,-0.257329281,1,0,-0.310914251,1,0.011710927,-0.297689459,0.973394914,1.424369582,0.513034749,0.037638336
Xanthomonas_OG0000159,0.271192122,-0.111297066,0.535559686,0.083565308,-0.251792433,0.82496342,0.203236066,-0.148481431,0.626273354,0.364979799,-0.052048121,0.43153915
Xanthomonas_OG0000160,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,1.006453113,0.477266356,0.098525101,0.033769588,-0.22871701,0.925188897
Xanthomonas_OG0000161,1.015718641,0.289617446,0.096445365,0,-0.310914251,1,0.011136035,-0.29813733,0.974684288,1.443344173,0.523155873,0.0360293
Xanthomonas_OG0000162,0.124156928,-0.190472946,0.751351351,0,-0.310914251,1,0.282310561,-0.086878293,0.522022761,0.267411627,-0.104091385,0.540242036
Xanthomonas_OG0000163,0.129747597,-0.187462469,0.741741201,0.164461623,-0.194558907,0.68475999,0.036332989,-0.278507595,0.919744101,0.969789811,0.270560029,0.107203802
