gene.id,score_enriched_binary,z.score_enriched_binary,p.value_enriched_binary,score_depletion_binary,z.score_depletion_binary,p.value_depletion_binary,score_enriched_rawcounts,z.score_enriched_rawcounts,p.value_enriched_rawcounts,score_depletion_rawcounts,z.score_depletion_rawcounts,p.value_depletion_rawcounts
Xanthomonas_OG0011972,0.049514451,-0.321479323,0.892247929,0.33124025,-0.106981685,0.466401298,0.054402056,-0.375786273,0.882262751,0.314091492,-0.078324597,0.485186276
Xanthomonas_OG0011973,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011974,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011975,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011976,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011977,0.272785236,-0.158573773,0.533598702,0.066089597,-0.193805683,0.858836322,0.288349884,-0.183405278,0.514813724,0.061757953,-0.138950219,0.867445198
Xanthomonas_OG0011978,0.111990107,-0.275895074,0.772698187,0.137853917,-0.170306343,0.728024647,0.11931229,-0.322409007,0.759779742,0.130753281,-0.122373411,0.740025557
Xanthomonas_OG0011979,0.272785236,-0.158573773,0.533598702,0.066089597,-0.193805683,0.858836322,0.288349884,-0.183405278,0.514813724,0.061757953,-0.138950219,0.867445198
Xanthomonas_OG0011980,0.272785236,-0.158573773,0.533598702,0.066089597,-0.193805683,0.858836322,0.288349884,-0.183405278,0.514813724,0.061757953,-0.138950219,0.867445198
Xanthomonas_OG0011981,0.850277035,0.26278283,0.141163678,0,-0.215446825,1,0.877604534,0.301153168,0.132554802,0,-0.153788177,1
Xanthomonas_OG0011982,0,-0.35760666,1,0.6433971,-0.004765434,0.227301813,0,-0.420522408,1,0.619390371,-0.00497353,0.240220258
Xanthomonas_OG0011983,0,-0.35760666,1,0.320878189,-0.110374758,0.47766323,0,-0.420522408,1,0.309694999,-0.079380898,0.490122908
Xanthomonas_OG0011984,0.282049401,-0.15181434,0.52233677,0,-0.215446825,1,0.292534499,-0.179964167,0.509877092,0,-0.153788177,1
Xanthomonas_OG0011985,0.282049401,-0.15181434,0.52233677,0,-0.215446825,1,0.292534499,-0.179964167,0.509877092,0,-0.153788177,1
Xanthomonas_OG0011986,0.111990107,-0.275895074,0.772698187,0.137853917,-0.170306343,0.728024647,0.11931229,-0.322409007,0.759779742,0.130753281,-0.122373411,0.740025557
Xanthomonas_OG0011987,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011988,0,-0.35760666,1,0.6433971,-0.004765434,0.227301813,0,-0.420522408,1,0.619390371,-0.00497353,0.240220258
Xanthomonas_OG0011989,0.282049401,-0.15181434,0.52233677,0,-0.215446825,1,0.292534499,-0.179964167,0.509877092,0,-0.153788177,1
Xanthomonas_OG0011990,0.111990107,-0.275895074,0.772698187,0.137853917,-0.170306343,0.728024647,0.11931229,-0.322409007,0.759779742,0.130753281,-0.122373411,0.740025557
Xanthomonas_OG0011991,0,-0.35760666,1,0.6433971,-0.004765434,0.227301813,0,-0.420522408,1,0.619390371,-0.00497353,0.240220258
Xanthomonas_OG0011992,0,-0.35760666,1,0.320878189,-0.110374758,0.47766323,0,-0.420522408,1,0.309694999,-0.079380898,0.490122908
Xanthomonas_OG0011993,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011994,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0011995,0.111990107,-0.275895074,0.772698187,0.137853917,-0.170306343,0.728024647,0.11931229,-0.322409007,0.759779742,0.130753281,-0.122373411,0.740025557
Xanthomonas_OG0011998,0.111990107,-0.275895074,0.772698187,0.137853917,-0.170306343,0.728024647,0.11931229,-0.322409007,0.759779742,0.130753281,-0.122373411,0.740025557
Xanthomonas_OG0012000,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0012001,0.282049401,-0.15181434,0.52233677,0,-0.215446825,1,0.292534499,-0.179964167,0.509877092,0,-0.153788177,1
Xanthomonas_OG0012002,0.282049401,-0.15181434,0.52233677,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0012003,0.565470452,0.05497878,0.271975353,0,-0.215446825,1,0.585069344,0.060594359,0.259974443,0,-0.153788177,1
Xanthomonas_OG0012005,0,-0.35760666,1,0.320878189,-0.110374758,0.47766323,0,-0.420522408,1,0.309694999,-0.079380898,0.490122908
Xanthomonas_OG0012006,0.272785236,-0.158573773,0.533598702,0.066089597,-0.193805683,0.858836322,0.288349884,-0.183405278,0.514813724,0.061757953,-0.138950219,0.867445198
Xanthomonas_OG0012007,0,-0.35760666,1,0.967574376,0.101386924,0.107752071,0,-0.420522408,1,0.929086117,0.069433929,0.117737249
Xanthomonas_OG0012008,0.272785236,-0.158573773,0.533598702,0.066089597,-0.193805683,0.858836322,0.288349884,-0.183405278,0.514813724,0.061757953,-0.138950219,0.867445198
Xanthomonas_OG0012009,0,-0.35760666,1,0.6433971,-0.004765434,0.227301813,0,-0.420522408,1,0.619390371,-0.00497353,0.240220258
Xanthomonas_OG0012010,0,-0.35760666,1,0.6433971,-0.004765434,0.227301813,0,-0.420522408,1,0.619390371,-0.00497353,0.240220258
