"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"669","OG0023027",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"670","OG0023028",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"671","OG0023029",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"672","OG0023030",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"673","OG0023031",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"674","OG0023032",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"675","OG0023033",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"676","OG0023034",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"677","OG0023035",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"678","OG0023036",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"679","OG0023037",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"680","OG0023038",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"681","OG0023039",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"682","OG0023040",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"683","OG0023041",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"684","OG0023042",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"685","OG0023043",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"686","OG0023044",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"687","OG0023045",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"688","OG0023046",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"689","OG0023047",-2.833187226,2.36873839,-1.196074348,0.231667547,NA
"690","OG0000627",-2.813452179,2.356952258,-1.193682295,0.232602269,"01_35240"
"691","OG0010637",-2.81311202,1.201116763,-2.342080394,0.019176584,"FIJ080_13740"
"692","OG0010638",-2.81311202,1.201116763,-2.342080394,0.019176584,"FIJ080_22360"
"693","OG0000601",-2.813104749,2.356527341,-1.1937501,0.232575736,"01_28660"
"694","OG0009751",-2.80184362,1.357548534,-2.063899411,0.039027255,"DE0062_02080"
"695","OG0009845",-2.799638305,1.664645561,-1.681822467,0.092603271,"DE0062_05230"
"696","OG0014160",-2.795883309,1.665257792,-1.678949243,0.093161936,NA
"697","OG0014161",-2.795883309,1.665257792,-1.678949243,0.093161936,NA
"698","OG0003981",-2.795318245,0.557064821,-5.017940716,5.22e-07,"85-10_28880"
"699","OG0001123",-2.794416064,2.27943618,-1.225924239,0.220227186,"01_07490"
"700","OG0002841",-2.793608745,1.524780679,-1.832138079,0.066930851,"1311A_02230"
"701","OG0002849",-2.793608745,1.524780679,-1.832138079,0.066930851,"1311A_25600"
"702","OG0002850",-2.793608745,1.524780679,-1.832138079,0.066930851,"1311A_25610"
"703","OG0001186",-2.791188653,2.27623694,-1.226229398,0.220112361,"01_11610"
"704","OG0001176",-2.790161654,2.275658234,-1.226089934,0.220164833,"01_11080"
"705","OG0003297",-2.789059691,0.963323877,-2.895246092,0.003788614,"1311A_04530"
"706","OG0002856",-2.786383788,1.512724272,-1.841964091,0.065480403,"01_31120"
"707","OG0002231",-2.784329492,2.1540694,-1.29259043,0.196152751,"01_08900"
"708","OG0003729",-2.783979997,0.639605935,-4.352648788,1.35e-05,"1311A_00850"
"709","OG0003739",-2.783253061,0.737786849,-3.772435175,0.000161662,"1311A_12030"
"710","OG0011476",-2.781548997,1.653734215,-1.681980679,0.092572587,"TX160149_34970"
"711","OG0000631",-2.778265384,2.271351292,-1.223177319,0.22126273,"01_35870"
"712","OG0008358",-2.772224386,0.903182427,-3.069395842,0.002144922,"CFBP7111_10630"
"713","OG0002223",-2.766158411,2.033918187,-1.360014591,0.173825307,"01_00610"
"714","OG0007919",-2.764404518,0.844590818,-3.273069585,0.001063863,"JAI131_08760"
"715","OG0007920",-2.764404518,0.844590818,-3.273069585,0.001063863,"JAI131_08770"
"716","OG0001819",-2.761225891,2.082834132,-1.325706089,0.18493707,"01_39310"
"717","OG0002733",-2.761225891,2.082834132,-1.325706089,0.18493707,"1311A_25110"
"718","OG0002138",-2.761158223,2.082810652,-1.325688545,0.184942883,"01_21980"
"719","OG0000691",-2.758850385,2.326120322,-1.186030817,0.23561013,"01_05000"
"720","OG0007444",-2.757952151,2.331303451,-1.183008651,0.236805719,"FIJ080_26950"
"721","OG0008528",-2.757952151,2.331303451,-1.183008651,0.236805719,"DE0062_08520"
"722","OG0013894",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"723","OG0014136",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"724","OG0014137",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"725","OG0014510",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"726","OG0014511",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"727","OG0019554",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"728","OG0019555",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"729","OG0019556",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"730","OG0019557",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"731","OG0019558",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"732","OG0019559",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"733","OG0019560",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"734","OG0019561",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"735","OG0019562",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"736","OG0019563",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"737","OG0019564",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"738","OG0019565",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"739","OG0019566",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"740","OG0019567",-2.757952151,2.331303451,-1.183008651,0.236805719,NA
"741","OG0012145",-2.75786733,1.645274416,-1.676235467,0.09369208,NA
"742","OG0014157",-2.75786733,1.645274416,-1.676235467,0.09369208,NA
"743","OG0008421",-2.74936333,0.936654975,-2.935299982,0.003332254,"CFBP7681_31660"
"744","OG0001822",-2.749362915,2.189795208,-1.255534264,0.209284878,"01_39650"
"745","OG0011729",-2.748847708,1.638520032,-1.677640586,0.093417285,"XcampeF22_32130"
"746","OG0009270",-2.746903732,1.639534687,-1.675416662,0.09385251,"Bagalkot_37430"
"747","OG0004193",-2.745560884,0.466428023,-5.886354912,3.95e-09,"01_08570"
"748","OG0002926",-2.743585044,1.481349022,-1.8520855,0.064013546,"1311A_39290"
"749","OG0003648",-2.740209581,0.740632942,-3.699821365,0.000215751,"18048_31480"
"750","OG0005107",-2.73872518,0.504365862,-5.430036777,5.63e-08,"3307_39460"
"751","OG0011747",-2.736286736,1.641968299,-1.666467457,0.095620345,"XcannaCFBP8599_34320"
"752","OG0002493",-2.735352628,1.443967462,-1.894331209,0.058181061,"01_13740"
"753","OG0002683",-2.735088868,1.829609857,-1.494902784,0.134939816,"1311A_32220"
"754","OG0003908",-2.734553408,0.666599158,-4.102245516,4.09e-05,"71_39830"
"755","OG0003592",-2.733066772,0.613553098,-4.45449103,8.41e-06,"01_17860"
"756","OG0003607",-2.733066772,0.613553098,-4.45449103,8.41e-06,"18048_21130"
"757","OG0002579",-2.731256733,2.012394896,-1.357217085,0.174712244,"1311A_26390"
"758","OG0001720",-2.729860188,2.247516082,-1.214612082,0.224514078,"01_26540"
"759","OG0004245",-2.729728201,0.48641649,-5.611915416,2e-08,"01_33240"
"760","OG0013486",-2.7288516,1.639262332,-1.664682673,0.095976082,NA
"761","OG0003878",-2.727438276,0.691021171,-3.946967747,7.91e-05,"01_38920"
"762","OG0002189",-2.725707843,1.957239917,-1.392628374,0.163732198,"01_12870"
"763","OG0002237",-2.723380695,1.908204378,-1.427195497,0.153523552,"01_14680"
"764","OG0001613",-2.722809357,2.178871339,-1.2496421,0.211430317,"01_09780"
"765","OG0007713",-2.721941402,0.880625552,-3.090918035,0.001995387,"CFBP4643_42940"
"766","OG0000485",-2.721399541,1.906939706,-1.427103087,0.153550183,"01_01390"
"767","OG0014146",-2.717502396,1.628178051,-1.669044976,0.095108467,NA
"768","OG0006361",-2.717223288,1.635594656,-1.661306044,0.096651997,"A2111_06120"
"769","OG0002372",-2.70132939,1.992055408,-1.356051332,0.175082836,"01_07740"
"770","OG0014302",-2.700647701,1.632308384,-1.654496005,0.098026774,NA
"771","OG0003661",-2.692034617,0.757021315,-3.556088268,0.000376418,"17_00150"
"772","OG0002661",-2.689913252,1.764117017,-1.524792985,0.12731074,"01_14540"
"773","OG0002278",-2.68928021,2.039205415,-1.318788284,0.187239902,"01_37740"
"774","OG0007390",-2.68162774,1.000768675,-2.679568025,0.007371722,"CFBP8700_01700"
"775","OG0000826",-2.680021109,2.289724993,-1.170455455,0.24181773,"01_20870"
"776","OG0008429",-2.676003038,0.93048861,-2.875911656,0.004028624,"CFBP7764_42380"
"777","OG0011471",-2.669851011,1.317864223,-2.025892323,0.04277582,"SS_37290"
"778","OG0011472",-2.669851011,1.317864223,-2.025892323,0.04277582,"SS_39430"
"779","OG0011343",-2.667529187,1.316093406,-2.026854003,0.042677346,"R1_03800"
"780","OG0004324",-2.666006988,0.471987339,-5.648471404,1.62e-08,"3046_00950"
"781","OG0006201",-2.663579925,0.576332129,-4.621605829,3.81e-06,"BRIP62412_25120"
"782","OG0009001",-2.660331062,1.597332558,-1.665483526,0.095816328,"85-10_23200"
"783","OG0002865",-2.658066718,1.328742599,-2.000437648,0.045453027,"1311A_13040"
"784","OG0011838",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"785","OG0011839",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"786","OG0011840",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"787","OG0011841",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"788","OG0012009",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"789","OG0012010",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"790","OG0013845",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"791","OG0013846",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"792","OG0013847",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"793","OG0013848",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"794","OG0013849",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"795","OG0013850",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"796","OG0013851",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"797","OG0013852",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"798","OG0013853",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"799","OG0013854",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"800","OG0013855",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"801","OG0013856",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"802","OG0013857",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"803","OG0013858",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"804","OG0013859",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"805","OG0013860",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"806","OG0013861",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"807","OG0013862",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"808","OG0013863",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"809","OG0013864",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"810","OG0013865",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"811","OG0013866",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"812","OG0013867",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"813","OG0013868",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"814","OG0013869",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"815","OG0013870",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"816","OG0013871",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"817","OG0013872",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"818","OG0013873",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"819","OG0014194",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"820","OG0018866",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"821","OG0018867",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"822","OG0018868",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"823","OG0018869",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"824","OG0018870",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"825","OG0018871",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"826","OG0018872",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"827","OG0018873",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"828","OG0018874",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"829","OG0018875",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"830","OG0018876",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"831","OG0018877",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"832","OG0018878",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"833","OG0018879",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"834","OG0018880",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"835","OG0018881",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"836","OG0018882",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"837","OG0018883",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"838","OG0018884",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"839","OG0018885",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"840","OG0018886",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"841","OG0018887",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"842","OG0018888",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"843","OG0018889",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"844","OG0018890",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"845","OG0018891",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"846","OG0018892",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"847","OG0018893",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"848","OG0018894",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"849","OG0018895",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"850","OG0018896",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"851","OG0018897",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"852","OG0018898",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"853","OG0018899",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"854","OG0018900",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"855","OG0018901",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"856","OG0018902",-2.652893064,2.261863145,-1.172879566,0.240844105,NA
"857","OG0003593",-2.650837827,0.618573494,-4.28540481,1.82e-05,"01_32600"
"858","OG0002796",-2.647369315,1.514313819,-1.748230309,0.080424155,"01_29420"
"859","OG0003665",-2.644808858,0.599954601,-4.408348318,1.04e-05,"1311A_11770"
"860","OG0008977",-2.643395827,1.304757592,-2.025967002,0.042768166,"3058_13460"
"861","OG0002894",-2.639590724,1.387466571,-1.902453565,0.057111884,"1311A_12990"
"862","OG0005289",-2.637833041,0.510541215,-5.166738678,2.38e-07,"18048_32090"
"863","OG0003604",-2.637791985,2.268292314,-1.162897731,0.244870998,"01_27900"
"864","OG0003906",-2.637791985,2.268292314,-1.162897731,0.244870998,"1314C_01320"
"865","OG0010810",-2.637791985,2.268292314,-1.162897731,0.244870998,"LMG726_24480"
"866","OG0011951",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"867","OG0011982",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"868","OG0011988",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"869","OG0013793",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"870","OG0013795",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"871","OG0013800",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"872","OG0013801",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"873","OG0017939",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"874","OG0017940",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"875","OG0017941",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"876","OG0017942",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"877","OG0017943",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"878","OG0017944",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"879","OG0017945",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"880","OG0017946",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"881","OG0017947",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"882","OG0017948",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"883","OG0017949",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"884","OG0017950",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"885","OG0017951",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"886","OG0017952",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"887","OG0017953",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"888","OG0017954",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"889","OG0017955",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"890","OG0017956",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"891","OG0017957",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"892","OG0017958",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"893","OG0017959",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"894","OG0017960",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"895","OG0017961",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"896","OG0017962",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"897","OG0017963",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"898","OG0017964",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"899","OG0017965",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"900","OG0017966",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"901","OG0017967",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"902","OG0017968",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"903","OG0017969",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"904","OG0017970",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"905","OG0017971",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"906","OG0017972",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"907","OG0017973",-2.637791985,2.268292314,-1.162897731,0.244870998,NA
"908","OG0007518",-2.63638096,2.267580477,-1.162640527,0.244975381,"3058_35180"
"909","OG0008244",-2.63638096,2.267580477,-1.162640527,0.244975381,"CFBP1817_03530"
"910","OG0009713",-2.63638096,2.267580477,-1.162640527,0.244975381,"DE0062_00840"
"911","OG0010927",-2.63638096,2.267580477,-1.162640527,0.244975381,"LMG753_06320"
"912","OG0011021",-2.63638096,2.267580477,-1.162640527,0.244975381,"MEDV_P25_07290"
"913","OG0011831",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"914","OG0011862",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"915","OG0012786",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"916","OG0013582",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"917","OG0013665",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"918","OG0013844",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"919","OG0025645",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"920","OG0025646",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"921","OG0025647",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"922","OG0025648",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"923","OG0025649",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"924","OG0025650",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"925","OG0025651",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"926","OG0025652",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"927","OG0025653",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"928","OG0025654",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"929","OG0025655",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"930","OG0025656",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"931","OG0025657",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"932","OG0025658",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"933","OG0025659",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"934","OG0025660",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"935","OG0025661",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"936","OG0025662",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"937","OG0025663",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"938","OG0025664",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"939","OG0025665",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"940","OG0025666",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"941","OG0025667",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"942","OG0025668",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"943","OG0025669",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"944","OG0025670",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"945","OG0025671",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"946","OG0025672",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"947","OG0025673",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"948","OG0025674",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"949","OG0025675",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"950","OG0025676",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"951","OG0025677",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"952","OG0025678",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"953","OG0025679",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"954","OG0025680",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"955","OG0025681",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"956","OG0025682",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"957","OG0025683",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"958","OG0025684",-2.63638096,2.267580477,-1.162640527,0.244975381,NA
"959","OG0011475",-2.623455155,1.592100838,-1.647794595,0.099394829,"TX160149_18870"
"960","OG0004102",-2.616998602,0.505143709,-5.180701164,2.21e-07,"18048_24930"
"961","OG0008519",-2.608681228,0.915716998,-2.848785415,0.004388647,"DE0062_04790"
"962","OG0003094",-2.607571727,0.881815341,-2.95704963,0.003105981,"1311A_37260"
"963","OG0010633",-2.601300481,2.234891741,-1.163949212,0.244444594,"FDC1637_27980"
"964","OG0013455",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"965","OG0013456",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"966","OG0013457",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"967","OG0013458",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"968","OG0013459",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"969","OG0013460",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"970","OG0013461",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"971","OG0013462",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"972","OG0013463",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"973","OG0013464",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"974","OG0013465",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"975","OG0017023",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"976","OG0017024",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"977","OG0017025",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"978","OG0017026",-2.601300481,2.234891741,-1.163949212,0.244444594,NA
"979","OG0003308",-2.601028203,0.773580671,-3.362323155,0.000772896,"1311A_26520"
"980","OG0003330",-2.601028203,0.773580671,-3.362323155,0.000772896,"1311A_03840"
"981","OG0008559",-2.59508142,0.959330556,-2.705096177,0.006828462,"DE0062_21610"
"982","OG0003518",-2.592923432,0.541958765,-4.784355564,1.72e-06,"3058_35020"
"983","OG0003111",-2.592371772,1.495851408,-1.733040968,0.083088387,"01_05660"
"984","OG0003225",-2.588115119,0.968788144,-2.671497516,0.007551363,"01_24800"
"985","OG0013072",-2.587305701,1.572556842,-1.645285964,0.099910853,NA
"986","OG0000688",-2.587234181,1.58395068,-1.633405771,0.102383684,"01_04230"
"987","OG0007614",-2.587094051,1.184765962,-2.183632999,0.028989227,"BP5178_03500"
"988","OG0002994",-2.581060803,0.891018719,-2.896752614,0.003770469,"01_21000"
"989","OG0004120",-2.577965643,0.521021466,-4.94790678,7.5e-07,"3058_17050"
"990","OG0003910",-2.577198311,0.666691274,-3.86565478,0.000110792,"17_10140"
"991","OG0003864",-2.572058748,0.664374781,-3.871397323,0.000108213,"1311A_33380"
"992","OG0003671",-2.564278103,0.523753321,-4.895965335,9.78e-07,"18048_31530"
"993","OG0003896",-2.564056313,0.645275415,-3.973584383,7.08e-05,"18048_21660"
"994","OG0006413",-2.562684246,0.671963173,-3.813727222,0.000136887,"CFBP4642_22660"
"995","OG0003331",-2.560958424,0.890370097,-2.876285302,0.004023858,"1311A_13920"
"996","OG0002576",-2.560123687,1.660599731,-1.541686199,0.123149867,"1311A_01740"
"997","OG0003797",-2.5591993,0.535085068,-4.782789602,1.73e-06,"1311A_16970"
"998","OG0003285",-2.554162974,0.911171435,-2.803164011,0.005060393,"1311A_35020"
"999","OG0003205",-2.549824957,0.856612025,-2.976639228,0.002914267,"1311A_32730"
"1000","OG0009858",-2.545993286,2.192144356,-1.161416801,0.24547244,"DE0062_05650"
"1001","OG0010596",-2.545993286,2.192144356,-1.161416801,0.24547244,"FDC1559_42910"
"1002","OG0014158",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1003","OG0018799",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1004","OG0018800",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1005","OG0018801",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1006","OG0018802",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1007","OG0018803",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1008","OG0018804",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1009","OG0018805",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1010","OG0018806",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1011","OG0018807",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1012","OG0018808",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1013","OG0018809",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1014","OG0018810",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1015","OG0018811",-2.545993286,2.192144356,-1.161416801,0.24547244,NA
"1016","OG0013476",-2.535910327,1.555337729,-1.630456382,0.103005077,NA
"1017","OG0013478",-2.535910327,1.555337729,-1.630456382,0.103005077,NA
