"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"220","OG0004235",1.77165739,0.463869938,3.819297709,0.000133832,"01_20330"
"221","OG0010539",1.773526236,1.212783233,1.462360452,0.143642461,"FDC1559_31400"
"222","OG0011341",1.77374331,1.212809243,1.462508074,0.143602033,"PXO99A_49600"
"223","OG0009314",1.778259934,1.21793588,1.460060388,0.144273478,"CFBP1156_18430"
"224","OG0005621",1.780877445,1.21009427,1.471684884,0.141105991,"ATCC23378_05710"
"225","OG0011893",1.781179899,1.262499639,1.410835967,0.158292987,NA
"226","OG0006021",1.782815286,0.515778081,3.456554963,0.000547128,"A7_12900"
"227","OG0008298",1.784636775,1.214569489,1.46935749,0.141735851,"CFBP4691_24110"
"228","OG0000415",1.787011438,1.213103905,1.47309017,0.140726724,"01_01960"
"229","OG0000358",1.788729078,1.356141987,1.318983628,0.187174586,"01_29010"
"230","OG0011538",1.790024509,1.20577868,1.484538198,0.137666197,"XNIII60_11380"
"231","OG0009062",1.796693763,1.212402929,1.48192793,0.138359473,"AR81009_22830"
"232","OG0008927",1.798424543,1.045451206,1.720237666,0.085389249,"WHRI8848_08840"
"233","OG0010714",1.799585271,1.360751716,1.322493479,0.186003879,"LMG12460_08890"
"234","OG0009221",1.822719189,0.873434944,2.086840241,0.036902578,"Bagalkot_17560"
"235","OG0009628",1.826087778,1.215981313,1.50174,0.133164269,"CFBP8700_08500"
"236","OG0008150",1.827026889,0.869978646,2.100082453,0.035721589,"BB151-3_19740"
"237","OG0006022",1.829360735,0.52798319,3.464808669,0.000530609,"A7_12910"
"238","OG0006113",1.829360735,0.52798319,3.464808669,0.000530609,"3058_04340"
"239","OG0006114",1.829360735,0.52798319,3.464808669,0.000530609,"3058_13490"
"240","OG0006115",1.829360735,0.52798319,3.464808669,0.000530609,"3058_25640"
"241","OG0006116",1.829360735,0.52798319,3.464808669,0.000530609,"3058_35040"
"242","OG0012876",1.831318242,1.274081692,1.437363282,0.150614796,NA
"243","OG0012606",1.833099763,1.271312115,1.441895929,0.149331735,NA
"244","OG0000437",1.845429649,1.395027261,1.322862786,0.185881013,"01_19530"
"245","OG0000411",1.847578564,0.863396691,2.139895351,0.032363225,"01_36760"
"246","OG0010008",1.862031343,1.241606888,1.499694759,0.133693489,"DE0062_25660"
"247","OG0010247",1.867339153,1.130333434,1.652025055,0.098529443,"DE0062_44150"
"248","OG0001683",1.869438646,1.304680674,1.43287065,0.151894806,"01_20540"
"249","OG0006874",1.886779151,1.052372139,1.792882081,0.072991781,"2955_04930"
"250","OG0009207",1.888159009,0.883429412,2.13730603,0.032573109,"Bagalkot_01440"
"251","OG0006346",1.891650603,0.729663363,2.592497719,0.009528181,"85-10_45610"
"252","OG0005125",1.894691563,0.882516356,2.146919488,0.031799692,"01_18620"
"253","OG0004591",1.897241653,0.884712847,2.144471689,0.031995111,"2768_06300"
"254","OG0005567",1.897241653,0.884712847,2.144471689,0.031995111,"CCUG18839_43230"
"255","OG0008928",1.899175414,1.061327091,1.789434596,0.073544852,"WHRI8848_14990"
"256","OG0008737",1.903041373,1.145613514,1.661154787,0.096682363,"LMG726_37020"
"257","OG0007042",1.939927148,1.06823581,1.81601022,0.069368804,"CFBP7604_15280"
"258","OG0008239",1.953692557,1.072848556,1.821032937,0.06860185,"CFBP1156_38540"
"259","OG0006806",1.961131963,1.084336893,1.808600238,0.070513131,"CFBP7764_35550"
"260","OG0009540",1.968346723,2.082396722,0.945231378,0.344540763,"CFBP7342_24410"
"261","OG0009715",1.968346723,2.082396722,0.945231378,0.344540763,"DE0062_00880"
"262","OG0011558",1.968346723,2.082396722,0.945231378,0.344540763,"XNIII60_21530"
"263","OG0013175",1.968346723,2.082396722,0.945231378,0.344540763,NA
"264","OG0013178",1.968346723,2.082396722,0.945231378,0.344540763,NA
"265","OG0013184",1.968346723,2.082396722,0.945231378,0.344540763,NA
"266","OG0016433",1.968346723,2.082396722,0.945231378,0.344540763,NA
"267","OG0016434",1.968346723,2.082396722,0.945231378,0.344540763,NA
