orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000334,0.798507696,0.910717198,0.87678996,0.380600733
Xanthomonas_OG0000335,2.213600944,1.468500921,1.50738819,0.131711184
Xanthomonas_OG0000336,-0.729065083,0.625204865,-1.166121897,0.243565165
Xanthomonas_OG0000337,NA,NA,NA,NA
Xanthomonas_OG0000338,NA,NA,NA,NA
Xanthomonas_OG0000339,NA,NA,NA,NA
Xanthomonas_OG0000340,-0.391238195,0.883569612,-0.442792723,0.657915667
Xanthomonas_OG0000341,NA,NA,NA,NA
Xanthomonas_OG0000342,0.503445461,0.867402035,0.580406133,0.56164077
Xanthomonas_OG0000343,NA,NA,NA,NA
Xanthomonas_OG0000344,NA,NA,NA,NA
Xanthomonas_OG0000345,-1.09105088,2.312990005,-0.471705834,0.637136772
Xanthomonas_OG0000346,-1.085632629,2.309869987,-0.469997288,0.638356955
Xanthomonas_OG0000347,2.256390829,1.688931084,1.335987507,0.181553357
Xanthomonas_OG0000348,0.503445461,0.85387347,0.589601948,0.555457546
Xanthomonas_OG0000349,1.866689734,1.701626376,1.097003291,0.272639954
Xanthomonas_OG0000350,0.001300209,1.42170193,0.000914544,0.9992703
Xanthomonas_OG0000351,0.056841837,0.864886874,0.065721701,0.947599395
Xanthomonas_OG0000352,NA,NA,NA,NA
Xanthomonas_OG0000353,NA,NA,NA,NA
Xanthomonas_OG0000354,NA,NA,NA,NA
Xanthomonas_OG0000355,NA,NA,NA,NA
Xanthomonas_OG0000356,NA,NA,NA,NA
Xanthomonas_OG0000357,1.647429451,1.913995811,0.860727825,0.389387964
Xanthomonas_OG0000358,1.994243997,1.765391127,1.129632956,0.258630918
Xanthomonas_OG0000359,NA,NA,NA,NA
Xanthomonas_OG0000360,0.279523335,1.388642404,0.201292525,0.840469847
Xanthomonas_OG0000361,1.119989071,2.310789667,0.484678068,0.627904726
Xanthomonas_OG0000362,NA,NA,NA,NA
Xanthomonas_OG0000363,NA,NA,NA,NA
Xanthomonas_OG0000364,NA,NA,NA,NA
Xanthomonas_OG0000365,NA,NA,NA,NA
Xanthomonas_OG0000366,-1.615522887,1.921974684,-0.840553677,0.400598019
Xanthomonas_OG0000367,0.322516024,0.83195662,0.387659664,0.698267909
Xanthomonas_OG0000368,1.125129414,2.313661234,0.486298252,0.626755718
Xanthomonas_OG0000369,NA,NA,NA,NA
