orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000116,NA,NA,NA,NA
Xanthomonas_OG0000117,NA,NA,NA,NA
Xanthomonas_OG0000118,0.217239227,0.555938942,0.390760946,0.695973945
Xanthomonas_OG0000119,-0.638333201,0.495971641,-1.287035687,0.19808185
Xanthomonas_OG0000120,-0.677739873,1.212468944,-0.558975037,0.576178757
Xanthomonas_OG0000121,0.186842028,0.385366015,0.484843035,0.627787693
Xanthomonas_OG0000122,-0.829696956,0.534382184,-1.552628402,0.120511936
Xanthomonas_OG0000123,-0.459735165,1.250466123,-0.367651035,0.713133455
Xanthomonas_OG0000124,-1.20740192,1.431396628,-0.843513179,0.398941498
Xanthomonas_OG0000125,-0.410987936,0.696677637,-0.589925547,0.555240566
Xanthomonas_OG0000126,-0.025727698,1.661817017,-0.015481667,0.98764791
Xanthomonas_OG0000127,-1.170198547,0.652014824,-1.794742243,0.072694777
Xanthomonas_OG0000128,-0.409287117,0.63311962,-0.646460959,0.517980873
Xanthomonas_OG0000129,-1.100279939,0.595155788,-1.848725932,0.064497397
Xanthomonas_OG0000130,0.801172338,1.758241663,0.455666792,0.648629605
Xanthomonas_OG0000131,-0.068370183,2.314179271,-0.02954403,0.976430703
Xanthomonas_OG0000132,-0.050538361,1.209925346,-0.041769818,0.966682196
Xanthomonas_OG0000133,NA,NA,NA,NA
Xanthomonas_OG0000134,1.280897472,1.662549875,0.770441531,0.441038025
Xanthomonas_OG0000135,-0.743504714,0.561502595,-1.324134067,0.185458523
Xanthomonas_OG0000136,-0.51587191,0.587401398,-0.878227243,0.379820411
Xanthomonas_OG0000137,-0.060603948,2.32298819,-0.026088789,0.979186519
Xanthomonas_OG0000138,-0.052105976,0.439182921,-0.118642994,0.905558202
Xanthomonas_OG0000139,-0.884757852,0.940451351,-0.940780032,0.346817596
Xanthomonas_OG0000140,-0.956804161,0.579785002,-1.650274081,0.098886891
Xanthomonas_OG0000141,-0.995941768,0.797632095,-1.248622985,0.211803002
Xanthomonas_OG0000142,-1.246676697,0.746133673,-1.670848994,0.094751508
Xanthomonas_OG0000143,-1.201358066,1.023464477,-1.173815108,0.240469091
Xanthomonas_OG0000144,-0.707968302,0.557363187,-1.270210013,0.204009832
Xanthomonas_OG0000145,-1.125910731,0.562290116,-2.002366214,0.045245359
Xanthomonas_OG0000146,-1.455271883,0.641982916,-2.266838954,0.023400066
Xanthomonas_OG0000147,-0.956512716,0.704165588,-1.358363335,0.174348422
Xanthomonas_OG0000148,-0.316095589,0.476112091,-0.663910022,0.506747902
Xanthomonas_OG0000149,NA,NA,NA,NA
Xanthomonas_OG0000150,-0.15681974,0.389614831,-0.402499412,0.687316521
Xanthomonas_OG0000151,-0.026746827,1.063911921,-0.025140077,0.979943234
Xanthomonas_OG0000152,-0.652617501,0.424767128,-1.536412442,0.124437257
Xanthomonas_OG0000153,-1.074113912,0.707010145,-1.519234087,0.128703584
Xanthomonas_OG0000154,-0.740542637,0.560988694,-1.320066955,0.186812664
Xanthomonas_OG0000155,-0.060603948,2.32298819,-0.026088789,0.979186519
Xanthomonas_OG0000156,-0.410009643,0.844961428,-0.485240662,0.627505642
Xanthomonas_OG0000157,-0.956804161,0.579785002,-1.650274081,0.098886891
Xanthomonas_OG0000158,NA,NA,NA,NA
Xanthomonas_OG0000159,-1.189138388,0.836436831,-1.421671481,0.155121643
Xanthomonas_OG0000160,-0.060603945,2.322988192,-0.026088787,0.97918652
Xanthomonas_OG0000161,0.523083197,0.995961301,0.525204339,0.599441149
Xanthomonas_OG0000162,-0.011055258,2.349987394,-0.00470439,0.996246453
Xanthomonas_OG0000163,-2.112878722,1.116099379,-1.893091925,0.058345646
Xanthomonas_OG0000164,-0.762381187,0.505778063,-1.507343326,0.131722677
Xanthomonas_OG0000165,-0.815941032,0.487684001,-1.673093705,0.094308851
Xanthomonas_OG0000166,-1.10056256,0.450818459,-2.44125443,0.014636339
Xanthomonas_OG0000167,0.452152952,1.90697896,0.237104321,0.81257586
Xanthomonas_OG0000168,-0.751700827,0.415057981,-1.811074263,0.070129357
Xanthomonas_OG0000169,-0.679558636,1.212197656,-0.560600519,0.575069897
