gene.id,score_enriched_binary,z.score_enriched_binary,p.value_enriched_binary,score_depletion_binary,z.score_depletion_binary,p.value_depletion_binary,score_enriched_rawcounts,z.score_enriched_rawcounts,p.value_enriched_rawcounts,score_depletion_rawcounts,z.score_depletion_rawcounts,p.value_depletion_rawcounts
Xanthomonas_OG0000000,0.050687392,-0.320623508,0.889841402,0.527671933,-0.042659822,0.296707188,0.292479803,-0.156457342,0.509941311,0.269592402,-0.131933858,0.537536053
Xanthomonas_OG0000001,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000002,1.42E-08,-0.35760665,0.999999967,6.537445992,1.925250133,2.90E-07,0.018549994,-0.409722577,0.958186407,1.264241596,0.39940032,0.054419983
Xanthomonas_OG0000003,1.32E-13,-0.35760666,1,11.06373119,3.40738933,8.64E-12,0.003835775,-0.423326792,0.991206691,1.908685895,0.743657656,0.01233997
Xanthomonas_OG0000004,1.42E-14,-0.35760666,1,12.61586882,3.915639235,2.42E-13,5.87E-06,-0.426867783,0.999986492,4.589712,2.175841797,2.57E-05
Xanthomonas_OG0000005,0.006547764,-0.352829201,0.985036302,1.224085348,0.185381845,0.059691797,0.220814738,-0.222716176,0.601430242,0.351168301,-0.088356621,0.445483578
Xanthomonas_OG0000006,0.6433971,0.111836571,0.227301813,0,-0.215446825,1,0.399020953,-0.057953388,0.399005652,0.189984951,-0.174459564,0.645676602
Xanthomonas_OG0000007,9.64E-17,-0.35760666,1,14.75805033,4.617099933,1.75E-15,1.01E-06,-0.426872269,0.999997665,5.326359057,2.569353159,4.72E-06
Xanthomonas_OG0000008,0.211258736,-0.203465488,0.614810483,0.155496089,-0.164529386,0.699043031,0.355030804,-0.098625031,0.441539128,0.218435314,-0.159261593,0.604734417
Xanthomonas_OG0000009,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000010,0.6433971,0.111836571,0.227301813,0,-0.215446825,1,0.399020953,-0.057953388,0.399005652,0.189984951,-0.174459564,0.645676602
Xanthomonas_OG0000011,0.030941343,-0.335030861,0.931233642,0.684574454,0.008718155,0.206740492,0.273325953,-0.174166274,0.53293476,0.288497164,-0.121835075,0.514639168
Xanthomonas_OG0000012,0,-0.35760666,1,0.282049401,-0.123089306,0.52233677,0.32862729,-0.12303673,0.469215888,0.238668037,-0.148453423,0.577207497
Xanthomonas_OG0000013,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000014,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000015,0.0821488,-0.297668252,0.827658539,0.385348846,-0.08926374,0.411766635,0.312475931,-0.137969672,0.486994514,0.251632864,-0.141527709,0.560230999
Xanthomonas_OG0000016,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000017,0.000391713,-0.357320854,0.999098454,2.285149699,0.532829033,0.005186212,0.149051637,-0.289065649,0.709493405,0.477187937,-0.021037872,0.333282157
Xanthomonas_OG0000018,1.482397581,0.723998323,0.03293081,0.004454685,-0.213988131,0.989795136,0.597228923,0.125302272,0.252796512,0.105415309,-0.219636036,0.784485086
Xanthomonas_OG0000019,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000020,0,-0.35760666,1,0.282049401,-0.123089306,0.52233677,0.32862729,-0.12303673,0.469215888,0.238668037,-0.148453423,0.577207497
Xanthomonas_OG0000021,0,-0.35760666,1,18.75169387,5.924824782,1.77E-19,9.83E-13,-0.426873206,1,11.04188489,5.622544414,9.08E-12
Xanthomonas_OG0000022,0.352217101,-0.100617728,0.444409055,0.101420204,-0.18223662,0.791734912,0.381420866,-0.074225769,0.415507756,0.200466567,-0.168860363,0.630279864
Xanthomonas_OG0000023,0.092744456,-0.28993732,0.807710156,0.554244511,-0.033958589,0.279097206,0.226202709,-0.21773466,0.594014835,0.339005665,-0.094853811,0.458135911
Xanthomonas_OG0000024,7.37E-13,-0.35760666,1,10.87919888,3.346963934,1.32E-11,5.75E-10,-0.426873206,0.999999999,8.199937227,4.104397176,6.31E-09
Xanthomonas_OG0000025,0,-0.35760666,1,18.14240769,5.725313067,7.20E-19,2.19E-09,-0.426873204,0.999999995,7.886131486,3.936764491,1.30E-08
Xanthomonas_OG0000026,1.991192772,1.09523167,0.010204864,0.00107619,-0.215094425,0.99752505,0.66652267,0.189368673,0.215514914,0.087047952,-0.229447741,0.818374424
Xanthomonas_OG0000027,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000028,0,-0.35760666,1,0.282049401,-0.123089306,0.52233677,0.32862729,-0.12303673,0.469215888,0.238668037,-0.148453423,0.577207497
Xanthomonas_OG0000029,1.646821522,0.843967322,0.022551658,0.002352149,-0.21467661,0.994598617,0.590160369,0.118766952,0.25694468,0.107671177,-0.218430968,0.780420776
Xanthomonas_OG0000030,0.008036284,-0.351743129,0.981665924,1.274341207,0.201838205,0.053169037,0.19183535,-0.249509432,0.64293142,0.394275792,-0.065328921,0.403389145
Xanthomonas_OG0000031,1.339153553,0.619482871,0.045797993,0.01062048,-0.211969132,0.97584203,0.766542467,0.28184323,0.171181778,0.065306584,-0.241061818,0.860386161
Xanthomonas_OG0000032,2.98E-08,-0.357606639,0.999999931,6.490233957,1.909790477,3.23E-07,0.003693893,-0.423457971,0.991530566,1.915574107,0.747337288,0.012145793
Xanthomonas_OG0000033,0.78015425,0.211618989,0.165899757,0.045545187,-0.200532982,0.900440071,0.548043718,0.079827475,0.283110699,0.119880638,-0.211908765,0.758786091
Xanthomonas_OG0000034,0.357856653,-0.096502929,0.438675467,0.10900658,-0.179752449,0.778024763,0.383360422,-0.072432528,0.413656238,0.199123467,-0.169577837,0.632232086
Xanthomonas_OG0000035,0.000154402,-0.357494003,0.999644539,2.54261456,0.617136306,0.002866721,0.148629581,-0.289455867,0.710183241,0.478352148,-0.02041596,0.332389926
Xanthomonas_OG0000036,0.320878189,-0.123483607,0.47766323,0,-0.215446825,1,0.373872722,-0.0812045,0.422792503,0.205797646,-0.166012541,0.622590306
Xanthomonas_OG0000037,0.137853917,-0.257024006,0.728024647,0.111990107,-0.178775489,0.772698187,0.351597331,-0.101799492,0.445043712,0.221129612,-0.157822319,0.600994348
Xanthomonas_OG0000038,0.346087713,-0.105089926,0.450725663,0.090781294,-0.185720348,0.811369552,0.37950271,-0.075999224,0.417346994,0.201805498,-0.168145117,0.628339703
Xanthomonas_OG0000039,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000040,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000041,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000042,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000043,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000044,0.876844371,0.282167213,0.132787021,0.036806001,-0.203394642,0.918742906,0.611796283,0.138770707,0.244457698,0.099453251,-0.222820923,0.795328872
Xanthomonas_OG0000045,0.001866251,-0.356244983,0.995712018,1.940602809,0.420006613,0.011465611,0.106350416,-0.328545598,0.782797778,0.591613447,0.040087381,0.256086423
Xanthomonas_OG0000046,0.161564839,-0.239723754,0.689342669,0.397344828,-0.085335637,0.400548557,0.251399508,-0.194438643,0.560532104,0.302297076,-0.114463265,0.498543346
Xanthomonas_OG0000047,0.521495596,0.02289331,0.300956969,0.039784536,-0.202419316,0.912463421,0.403110999,-0.054171885,0.395265583,0.187364373,-0.175859458,0.64958446
Xanthomonas_OG0000048,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000049,0.211258736,-0.203465488,0.614810483,0.155496089,-0.164529386,0.699043031,0.355030804,-0.098625031,0.441539128,0.218435314,-0.159261593,0.604734417
Xanthomonas_OG0000050,0,-0.35760666,1,0.282049401,-0.123089306,0.52233677,0.32862729,-0.12303673,0.469215888,0.238668037,-0.148453423,0.577207497
Xanthomonas_OG0000051,1.376273972,0.646567123,0.04204613,0.007982634,-0.212832899,0.981787201,0.661507745,0.184732062,0.218017952,0.087751185,-0.22907208,0.817050341
Xanthomonas_OG0000052,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000053,0,-0.35760666,1,0.850277035,0.062977726,0.141163678,0.288579214,-0.160063681,0.514541947,0.273717287,-0.129730376,0.532454759
Xanthomonas_OG0000054,0.050687392,-0.320623508,0.889841402,0.527671933,-0.042659822,0.296707188,0.292479803,-0.156457342,0.509941311,0.269592402,-0.131933858,0.537536053
Xanthomonas_OG0000055,0.494205381,0.002981491,0.320475342,0.062210509,-0.195075896,0.866541748,0.407293334,-0.050305055,0.391477374,0.184728783,-0.17726737,0.65353856
Xanthomonas_OG0000056,0.497854174,0.005643768,0.317794097,0.117510418,-0.176967854,0.76293859,0.482770044,0.019477882,0.329025802,0.140922979,-0.200668104,0.722897997
Xanthomonas_OG0000057,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000058,8.926913164,6.155756482,1.18E-09,0,-0.215446825,1,1.440024388,0.904519372,0.036305767,0.012110114,-0.269478975,0.972500618
Xanthomonas_OG0000059,0.016739353,-0.34539309,0.962189575,0.941592094,0.092878985,0.114395227,0.238472778,-0.206390214,0.577467068,0.327885157,-0.100794303,0.470018382
Xanthomonas_OG0000060,0.828414108,0.246830934,0.148451945,0.022317404,-0.208138956,0.949910297,0.462852674,0.001063029,0.344466764,0.155813985,-0.192713439,0.698531532
Xanthomonas_OG0000061,0.137853917,-0.257024006,0.728024647,0.111990107,-0.178775489,0.772698187,0.351597331,-0.101799492,0.445043712,0.221129612,-0.157822319,0.600994348
Xanthomonas_OG0000062,0.230450346,-0.189462671,0.588233365,0.163181072,-0.162012927,0.686782038,0.356775387,-0.097012055,0.439769001,0.217081532,-0.159984773,0.606622435
Xanthomonas_OG0000063,0.610869802,0.088103607,0.244979756,0.053932995,-0.197786381,0.883216156,0.441486337,-0.018691485,0.361837574,0.165941317,-0.187303494,0.6824309
Xanthomonas_OG0000064,3.212409901,1.986270989,0.000613183,7.22E-05,-0.215423194,0.999833844,1.066444933,0.559121809,0.085813392,0.030404798,-0.259706092,0.932384837
Xanthomonas_OG0000065,1.950237318,1.065349252,0.011214055,0,-0.215446825,1,0.512083194,0.046579723,0.307550761,0.134987575,-0.203838752,0.732845499
Xanthomonas_OG0000066,0.257712456,-0.169571358,0.552443088,0.17063694,-0.159571491,0.675092154,0.360321986,-0.093733003,0.43619232,0.21436048,-0.161438339,0.610435132
Xanthomonas_OG0000067,0.320878189,-0.123483607,0.47766323,0,-0.215446825,1,0.373872722,-0.0812045,0.422792503,0.205797646,-0.166012541,0.622590306
Xanthomonas_OG0000068,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000069,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000070,0.968879708,0.349319157,0.107428693,0.016565044,-0.210022575,0.962575838,0.495367212,0.031124752,0.319619147,0.141358269,-0.200435575,0.722173804
Xanthomonas_OG0000071,1.89443155,1.024631568,0.012751711,0.00151592,-0.214950434,0.996515549,0.670658752,0.19319274,0.213472162,0.086008629,-0.23000294,0.820335245
Xanthomonas_OG0000072,1.482397581,0.723998323,0.03293081,0.004454685,-0.213988131,0.989795136,0.597228923,0.125302272,0.252796512,0.105415309,-0.219636036,0.784485086
Xanthomonas_OG0000073,0.072312745,-0.304844954,0.846617527,0.526099637,-0.043174673,0.297783317,0.2782014,-0.169658618,0.52698542,0.282919295,-0.124814731,0.521291574
Xanthomonas_OG0000074,0.137853917,-0.257024006,0.728024647,0.111990107,-0.178775489,0.772698187,0.351597331,-0.101799492,0.445043712,0.221129612,-0.157822319,0.600994348
Xanthomonas_OG0000075,1.40E-07,-0.357606558,0.999999677,5.85760818,1.702636173,1.39E-06,0.005307146,-0.421966418,0.987854207,1.766252246,0.667570663,0.017129621
Xanthomonas_OG0000076,0.104863403,-0.281094946,0.78548265,0.265907555,-0.128374978,0.542116274,0.331741655,-0.120157305,0.465863135,0.235954027,-0.149903227,0.580825898
Xanthomonas_OG0000077,1.036506495,0.398661837,0.091937672,0.016685981,-0.209982974,0.962307829,0.535935869,0.068633011,0.291114697,0.125349205,-0.208987498,0.749291482
Xanthomonas_OG0000078,0.042112119,-0.326880303,0.907586194,0.62881884,-0.009539108,0.235061314,0.274526561,-0.173056237,0.531463495,0.28711095,-0.12257558,0.516284456
Xanthomonas_OG0000079,0,-0.35760666,1,0.282049401,-0.123089306,0.52233677,0.32862729,-0.12303673,0.469215888,0.238668037,-0.148453423,0.577207497
Xanthomonas_OG0000080,0.004328151,-0.354448702,0.990083558,1.119166908,0.151026137,0.076003412,0.252872975,-0.193076331,0.558633564,0.311122694,-0.109748686,0.488514328
Xanthomonas_OG0000081,1.32E-05,-0.357597046,0.999969659,3.695392434,0.994615231,0.000201654,0.078390981,-0.354395843,0.83485109,0.704341561,0.100305899,0.197541542
Xanthomonas_OG0000082,0.390581238,-0.072626019,0.406835425,0.128935131,-0.173226814,0.743130129,0.397572299,-0.05929276,0.400338817,0.189601787,-0.174664248,0.646246513
Xanthomonas_OG0000083,0.256625003,-0.170364799,0.553828112,0.221267296,-0.142992501,0.600803846,0.351906891,-0.101513284,0.444726603,0.219261046,-0.158820493,0.603585717
Xanthomonas_OG0000084,1.07E-06,-0.357605878,0.999997533,4.708628133,1.326400852,1.96E-05,0.051141353,-0.379589828,0.88891175,0.865243887,0.186258721,0.136381704
Xanthomonas_OG0000085,0.009723028,-0.350512426,0.977860654,1.32733129,0.219189891,0.047061819,0.141307755,-0.296225352,0.722257808,0.492369189,-0.012928161,0.321833176
Xanthomonas_OG0000086,0.724388205,0.170930287,0.188630448,0.020952231,-0.208585984,0.952900969,0.42985383,-0.029446466,0.371660297,0.172439942,-0.183831977,0.672295273
Xanthomonas_OG0000087,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000088,0.18412812,-0.223260858,0.65444308,0.141679111,-0.169053778,0.721640484,0.353304899,-0.100220738,0.443297315,0.219784659,-0.158540783,0.602858433
Xanthomonas_OG0000089,0.482997747,-0.00519596,0.328853337,0.092881253,-0.185032713,0.807455779,0.422711534,-0.036049964,0.377823064,0.175382528,-0.18226007,0.667755497
Xanthomonas_OG0000090,0.057620668,-0.315564766,0.875748358,0.716043652,0.019022794,0.192289844,0.190749807,-0.250513084,0.644540473,0.391489836,-0.066817158,0.405985165
Xanthomonas_OG0000091,0.320878189,-0.123483607,0.47766323,0,-0.215446825,1,0.373872722,-0.0812045,0.422792503,0.205797646,-0.166012541,0.622590306
Xanthomonas_OG0000092,0.004080431,-0.354629446,0.99064846,1.654835205,0.326431562,0.022139346,0.117377873,-0.318350024,0.76317147,0.556358141,0.02125426,0.277742192
Xanthomonas_OG0000093,0.320878189,-0.123483607,0.47766323,0,-0.215446825,1,0.373872722,-0.0812045,0.422792503,0.205797646,-0.166012541,0.622590306
Xanthomonas_OG0000094,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000095,0.032935538,-0.333575832,0.926967403,0.461480406,-0.064334341,0.34555692,0.309602172,-0.140626642,0.490227679,0.254376684,-0.140061981,0.556702685
Xanthomonas_OG0000096,0.828414108,0.246830934,0.148451945,0.022317404,-0.208138956,0.949910297,0.462852674,0.001063029,0.344466764,0.155813985,-0.192713439,0.698531532
Xanthomonas_OG0000097,0.482997747,-0.00519596,0.328853337,0.092881253,-0.185032713,0.807455779,0.422711534,-0.036049964,0.377823064,0.175382528,-0.18226007,0.667755497
Xanthomonas_OG0000098,0.019492471,-0.343384326,0.956109271,0.763610228,0.034598544,0.172341461,0.272137156,-0.175265391,0.534395563,0.28987799,-0.121097448,0.513005486
Xanthomonas_OG0000099,2.477988449,1.450413462,0.003326684,0.000103496,-0.215412935,0.99976172,0.614465426,0.141238497,0.242959885,0.10077551,-0.222114582,0.792911085
Xanthomonas_OG0000100,0.828414108,0.246830934,0.148451945,0.022317404,-0.208138956,0.949910297,0.462852674,0.001063029,0.344466764,0.155813985,-0.192713439,0.698531532
Xanthomonas_OG0000101,0.319502947,-0.124487027,0.479178201,0.171822766,-0.15918319,0.673251352,0.375330001,-0.079857155,0.421376197,0.20328961,-0.167352315,0.626196145
Xanthomonas_OG0000102,1.081565365,0.431538239,0.082877117,0.009334075,-0.212390367,0.978736816,0.489877885,0.026049526,0.323684658,0.143836915,-0.199111501,0.718063886
Xanthomonas_OG0000103,4.21E-09,-0.357606657,0.99999999,7.347525462,2.190511927,4.49E-08,0.000902619,-0.426038679,0.997923802,2.49306314,1.05582762,0.003213193
Xanthomonas_OG0000104,0.032935538,-0.333575832,0.926967403,0.461480406,-0.064334341,0.34555692,0.309602172,-0.140626642,0.490227679,0.254376684,-0.140061981,0.556702685
Xanthomonas_OG0000105,4.034003528,2.585732142,9.25E-05,1.09E-05,-0.215443259,0.999974925,1.404829055,0.871979086,0.039370501,0.012994634,-0.269006471,0.970521959
Xanthomonas_OG0000106,2.18E-06,-0.357605068,0.999994974,4.008017964,1.096984952,9.82E-05,0.104360302,-0.330385582,0.786393107,0.601203635,0.045210388,0.250493444
Xanthomonas_OG0000107,0.078853908,-0.300072311,0.833961674,0.461554343,-0.06431013,0.345498095,0.295146777,-0.153991558,0.506819391,0.266816457,-0.133416747,0.540982906
Xanthomonas_OG0000108,0.163627025,-0.238219117,0.686077182,0.308567743,-0.114405833,0.491396724,0.32146789,-0.129656044,0.477015082,0.243279328,-0.145990106,0.571111193
Xanthomonas_OG0000109,0.230450346,-0.189462671,0.588233365,0.163181072,-0.162012927,0.686782038,0.356775387,-0.097012055,0.439769001,0.217081532,-0.159984773,0.606622435
Xanthomonas_OG0000110,0.610869802,0.088103607,0.244979756,0.053932995,-0.197786381,0.883216156,0.441486337,-0.018691485,0.361837574,0.165941317,-0.187303494,0.6824309
Xanthomonas_OG0000111,0.001468944,-0.356534871,0.996623345,2.081483648,0.466138265,0.008289271,0.078970235,-0.353860287,0.833738325,0.697632813,0.096722136,0.200616748
Xanthomonas_OG0000112,6.03E-07,-0.35760622,0.999998612,5.264597031,1.508453741,5.44E-06,0.007503753,-0.419935517,0.982870379,1.62410652,0.591637477,0.023762574
Xanthomonas_OG0000113,0.169797137,-0.233717204,0.676398853,0.250785976,-0.133326563,0.561324533,0.336537901,-0.115722877,0.460746558,0.231847691,-0.152096801,0.586343762
Xanthomonas_OG0000114,0.268277783,-0.161862556,0.539165651,0.172361497,-0.159006782,0.672416718,0.362124728,-0.092066255,0.434385452,0.212993118,-0.162168773,0.612360095
Xanthomonas_OG0000115,3.085625444,1.893764969,0.000821059,2.15E-05,-0.215439773,0.999950416,0.688014377,0.209239101,0.205109428,0.082312382,-0.231977447,0.82734685
Xanthomonas_OG0000116,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000117,0,-0.35760666,1,0.282049401,-0.123089306,0.52233677,0.32862729,-0.12303673,0.469215888,0.238668037,-0.148453423,0.577207497
Xanthomonas_OG0000118,0,-0.35760666,1,25.49004192,8.131307436,3.24E-26,2.70E-11,-0.426873206,1,9.757384197,4.936373727,1.75E-10
Xanthomonas_OG0000119,0.144688457,-0.252037306,0.716657324,0.402439893,-0.08366725,0.395876851,0.278861633,-0.169048192,0.526184883,0.279593639,-0.126591272,0.525298743
Xanthomonas_OG0000120,0.050687392,-0.320623508,0.889841402,0.527671933,-0.042659822,0.296707188,0.292479803,-0.156457342,0.509941311,0.269592402,-0.131933858,0.537536053
Xanthomonas_OG0000121,4.67E-08,-0.357606626,0.999999892,6.384575972,1.875192604,4.13E-07,0.000923971,-0.426018937,0.997874739,2.477027471,1.047261485,0.003334053
Xanthomonas_OG0000122,0.003614988,-0.354969048,0.991710729,1.732021785,0.351706429,0.018534386,0.097244955,-0.336964166,0.799383252,0.621759495,0.056191175,0.238913398
Xanthomonas_OG0000123,1.21E-08,-0.357606651,0.999999972,6.458518157,1.899405089,3.48E-07,0.028058469,-0.400931397,0.937435791,1.099914276,0.311617892,0.079448504
Xanthomonas_OG0000124,0.066089597,-0.309385564,0.858836322,0.272785236,-0.126122871,0.533598702,0.33017636,-0.121604519,0.467545241,0.237313353,-0.149177085,0.579010776
Xanthomonas_OG0000125,0.372926734,-0.085507313,0.423714441,0.122041404,-0.175484176,0.755020244,0.389311637,-0.066930258,0.408026493,0.19506877,-0.171743826,0.638162426
Xanthomonas_OG0000126,0.060072237,-0.313776023,0.870818733,0.414325541,-0.079775276,0.385189517,0.311031654,-0.139304997,0.488616745,0.25300725,-0.140793523,0.558460872
Xanthomonas_OG0000127,0.75168617,0.190847761,0.177138854,0.035446276,-0.203839886,0.92162389,0.470555751,0.008185005,0.338410827,0.151989063,-0.194756684,0.704710815
Xanthomonas_OG0000128,1.067539989,0.421304873,0.085597289,0.014542453,-0.210684876,0.96706919,0.532824937,0.065756761,0.293207492,0.126561109,-0.208340107,0.747203488
Xanthomonas_OG0000129,2.757737368,1.654527276,0.001746878,8.47E-05,-0.215419074,0.999804881,0.692238819,0.213144861,0.203123972,0.081318361,-0.232508446,0.829242666
Xanthomonas_OG0000130,0.0821488,-0.297668252,0.827658539,0.385348846,-0.08926374,0.411766635,0.312475931,-0.137969672,0.486994514,0.251632864,-0.141527709,0.560230999
Xanthomonas_OG0000131,0.137853917,-0.257024006,0.728024647,0.111990107,-0.178775489,0.772698187,0.351597331,-0.101799492,0.445043712,0.221129612,-0.157822319,0.600994348
Xanthomonas_OG0000132,0.0821488,-0.297668252,0.827658539,0.385348846,-0.08926374,0.411766635,0.312475931,-0.137969672,0.486994514,0.251632864,-0.141527709,0.560230999
Xanthomonas_OG0000133,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000134,1.293427955,0.586120003,0.050882922,0,-0.215446825,1,0.452994674,-0.008051309,0.352375193,0.160872178,-0.190011391,0.690442986
Xanthomonas_OG0000135,0.000283821,-0.357399575,0.999346691,2.739992475,0.681768014,0.001819732,0.050287731,-0.380379055,0.890660658,0.867038849,0.187217576,0.135819195
Xanthomonas_OG0000136,1.036506495,0.398661837,0.091937672,0.016685981,-0.209982974,0.962307829,0.535935869,0.068633011,0.291114697,0.125349205,-0.208987498,0.749291482
Xanthomonas_OG0000137,0.137853917,-0.257024006,0.728024647,0.111990107,-0.178775489,0.772698187,0.351597331,-0.101799492,0.445043712,0.221129612,-0.157822319,0.600994348
Xanthomonas_OG0000138,2.55E-07,-0.357606474,0.999999413,5.625310463,1.626569921,2.37E-06,7.54E-06,-0.426866235,0.999982638,4.301426168,2.021841657,5.00E-05
Xanthomonas_OG0000139,0.116373375,-0.272696901,0.764938686,0.349151731,-0.101116542,0.447556912,0.315409957,-0.135256982,0.483715544,0.248869012,-0.143004138,0.56380768
Xanthomonas_OG0000140,0.000222236,-0.35744451,0.999488414,2.810911927,0.7049907,0.001545568,0.056742146,-0.374411545,0.877521678,0.822170024,0.163248985,0.150601735
Xanthomonas_OG0000141,2.92E-05,-0.357585366,0.999932802,3.504113312,0.931980582,0.000313247,0.063657495,-0.368017873,0.863659402,0.781080248,0.141299133,0.165546404
Xanthomonas_OG0000142,0.277589139,-0.15506869,0.527728879,0.173335862,-0.158687725,0.670909804,0.363947599,-0.090380897,0.432566021,0.211621139,-0.162901674,0.61429766
Xanthomonas_OG0000143,0.065482852,-0.309828264,0.860037025,0.489989948,-0.054998847,0.323601147,0.293806472,-0.155230754,0.508385936,0.268207074,-0.13267389,0.539253442
Xanthomonas_OG0000144,1.615316403,0.820980173,0.024248428,0.003366592,-0.214344429,0.992278103,0.637071253,0.162138997,0.230636876,0.094270569,-0.225589473,0.80487684
Xanthomonas_OG0000145,2.794917937,1.681655416,0.001603548,0.000101462,-0.215413601,0.999766401,0.736170342,0.253762301,0.183581814,0.072177314,-0.237391525,0.846881577
Xanthomonas_OG0000146,0.377535822,-0.082144374,0.419241415,0.12451415,-0.174674471,0.750733594,0.391340995,-0.06505399,0.406124328,0.193708609,-0.172470414,0.640164212
Xanthomonas_OG0000147,0.196490136,-0.214241133,0.636077251,0.242915026,-0.135903918,0.571590463,0.339822167,-0.112686367,0.457275394,0.229085986,-0.153572084,0.590084238
Xanthomonas_OG0000148,0.58934789,0.072400528,0.257425823,0.078143608,-0.189858578,0.835326756,0.478076263,0.015138189,0.332601143,0.147273743,-0.197275573,0.712403848
Xanthomonas_OG0000149,0,-0.35760666,1,0,-0.215446825,1,0.349907768,-0.103361598,0.446778465,0.222470215,-0.157106179,0.599142028
Xanthomonas_OG0000150,8.09E-06,-0.357600759,0.999981376,4.248717407,1.175802363,5.64E-05,0.007945606,-0.419526997,0.981870912,1.594997819,0.576087826,0.025409855
Xanthomonas_OG0000151,1.620976083,0.825109659,0.023934476,0,-0.215446825,1,0.481883728,0.018658428,0.329697969,0.147536017,-0.197135468,0.711973752
Xanthomonas_OG0000152,0.784508499,0.214795989,0.164244752,0.048228965,-0.199654175,0.894892843,0.585256489,0.114233008,0.25986244,0.106909051,-0.21883809,0.781791509
Xanthomonas_OG0000153,1.016490421,0.384057465,0.096274125,0.013032785,-0.211179219,0.970436707,0.492606139,0.028571967,0.321657632,0.142598853,-0.199772864,0.720113822
Xanthomonas_OG0000154,0.00022869,-0.357439801,0.99947356,2.818741691,0.707554569,0.001517953,0.050367817,-0.380305011,0.890496431,0.866814911,0.18709795,0.135889246
Xanthomonas_OG0000155,0.016672098,-0.345442161,0.962338591,0.668537577,0.003466855,0.21451735,0.289866408,-0.158873589,0.513019168,0.272347447,-0.130462134,0.534136865
Xanthomonas_OG0000156,1.604858985,0.813350105,0.024839395,0.001057641,-0.215100499,0.997567656,0.514940493,0.049221474,0.305533972,0.13378992,-0.204478531,0.734869259
Xanthomonas_OG0000157,5.44E-05,-0.357567001,0.999874849,3.380151819,0.891389197,0.000416724,0.039640098,-0.390223457,0.912766941,0.959942022,0.236845758,0.109662459
Xanthomonas_OG0000158,0,-0.35760666,1,0.565470452,-0.030282637,0.271975353,0.308187222,-0.141934851,0.491827466,0.255741223,-0.139333054,0.554956288
Xanthomonas_OG0000159,0.022680791,-0.341058026,0.949115814,0.870695592,0.069663814,0.134680403,0.239450063,-0.205486653,0.576169065,0.326508151,-0.101529889,0.471511021
